DistName,RegnName,Year,ACT-Composite,ACT-Part_Rate,AP-11&12 Participating Students,AP-Total Exams,AP-Passed(%),AP-Exams Taken Per Student,Enrolled 4-Year,Total Graduated,Enrolled 4-Year (%),SAT-Total,SAT-Part_Rate,Wealth/ADA
DAYTON ISD,Houston,2015,18.7,12.9,64,106,21.7,1.65625,40,319,12.53918495,917,34.5,298671
DAYTON ISD,Houston,2016,19.9,5.3,65,105,26.7,1.615384615,40,304,13.15789474,905,39.8,301054
DAYTON ISD,Houston,2017,19.6,11.8,77,139,36.7,1.805194805,47,364,12.91208791,1001,39.3,325055
DECATUR ISD,Fort Worth,2011,21.1,63.9,47,91,59.3,1.936170213,50,209,23.92344498,996,42.4,770679
DECATUR ISD,Fort Worth,2012,21.1,61.5,37,87,72.4,2.351351351,33,205,16.09756098,994,25.9,805956
DECATUR ISD,Fort Worth,2013,21.3,43,50,100,48,2,33,186,17.74193548,1005,33.9,774948
DECATUR ISD,Fort Worth,2014,21.8,49.3,67,124,42.7,1.850746269,32,203,15.7635468,989,24.6,811515
DECATUR ISD,Fort Worth,2015,22.1,39.5,82,158,41.8,1.926829268,39,200,19.5,979,25.5,791631
DECATUR ISD,Fort Worth,2016,20.7,54.8,110,219,28.3,1.990909091,47,188,25,972,36.7,775684
DECATUR ISD,Fort Worth,2017,20.6,60.5,114,228,30.7,2,52,200,26,1036,38.5,748713
DEER PARK ISD,Houston,2011,21.8,16.3,240,445,45.6,1.854166667,136,864,15.74074074,1002,44.8,615668
DEER PARK ISD,Houston,2012,21.6,16.8,219,417,53.7,1.904109589,118,855,13.80116959,1001,46.9,566381
DEER PARK ISD,Houston,2013,22,13,328,516,42.8,1.573170732,129,855,15.0877193,993,45.8,587969
DEER PARK ISD,Houston,2014,20.8,17,268,522,47.9,1.947761194,120,928,12.93103448,986,47.3,557202
DEER PARK ISD,Houston,2015,20.9,11.5,400,895,33.9,2.2375,111,904,12.27876106,975,42.1,591623
DEER PARK ISD,Houston,2016,21.3,14.5,436,996,30.3,2.28440367,147,991,14.83350151,975,49.5,618557
DEER PARK ISD,Houston,2017,21.8,14.1,392,829,40,2.114795918,145,927,15.64185545,1065,47.2,627933
DEL VALLE ISD,Austin,2011,18.7,31.7,334,602,24.4,1.80239521,81,612,13.23529412,876,49.4,324622
DEL VALLE ISD,Austin,2012,17.4,46.8,307,534,27,1.739413681,89,616,14.44805195,868,29.5,286558
DEL VALLE ISD,Austin,2013,17.8,41.2,348,600,18.5,1.724137931,74,611,12.11129296,866,36.3,280218
DEL VALLE ISD,Austin,2014,17.6,44.7,379,658,28.3,1.736147757,66,586,11.26279863,847,36.9,281184
DEL VALLE ISD,Austin,2015,18.2,38.9,383,824,23.2,2.151436031,89,627,14.19457735,877,43.1,310976
DEL VALLE ISD,Austin,2016,18.3,28.5,368,829,29.1,2.252717391,73,691,10.56439942,845,41,343664
DEL VALLE ISD,Austin,2017,18.2,19.9,430,933,19.3,2.169767442,89,632,14.08227848,868,85.1,399519
DENISON ISD,Richardson,2011,21.3,41.7,123,289,49.5,2.349593496,32,319,10.03134796,1036,29.5,290422
DENISON ISD,Richardson,2012,21.7,44.1,119,291,53.3,2.445378151,21,290,7.24137931,1010,28.3,320449
DENISON ISD,Richardson,2013,21.7,40.8,101,268,50,2.653465347,32,282,11.34751773,1009,36.5,317733
DENISON ISD,Richardson,2014,21.5,29.8,117,269,44.6,2.299145299,26,282,9.219858156,1024,20.9,320630
DENISON ISD,Richardson,2015,22.2,33.9,107,275,38.2,2.570093458,32,283,11.30742049,1040,26.9,316385
DENISON ISD,Richardson,2016,20.7,34.1,92,214,38.8,2.326086957,18,311,5.78778135,993,15.1,304464
DENISON ISD,Richardson,2017,20.8,38,114,283,43.8,2.48245614,32,263,12.16730038,1074,28.1,332858
DENTON ISD,Fort Worth,2011,21.2,38,725,1557,39.8,2.147586207,260,1259,20.65131056,1000,57.5,419495
DENTON ISD,Fort Worth,2012,20.7,29.7,565,1269,48,2.246017699,280,1229,22.7827502,999,55.2,399725
DENTON ISD,Fort Worth,2013,21,30.5,607,1272,48,2.095551895,292,1364,21.40762463,1001,53.4,398843
DENTON ISD,Fort Worth,2014,21.1,34.6,690,1493,47.2,2.163768116,320,1510,21.19205298,1003,56.2,405428
DENTON ISD,Fort Worth,2015,21.5,38.4,783,1462.5,41.2,1.867816092,290,1549,18.72175597,1000,51.2,418638
DENTON ISD,Fort Worth,2016,21.6,38.2,741,1327.5,49.4,1.791497976,296,1543,19.18340894,993,54.8,446278
DENTON ISD,Fort Worth,2017,21.6,35.2,834,1773,48.1,2.125899281,270,1657,16.29450815,1078,54.9,473130
DESOTO ISD,Richardson,2011,17.1,46.6,241,426,9.6,1.767634855,148,524,28.24427481,855,74.2,253800
DESOTO ISD,Richardson,2012,18,44.1,200,357,13.4,1.785,168,603,27.86069652,868,56.6,247712
DESOTO ISD,Richardson,2013,17.2,35.3,115,189,12.2,1.643478261,131,563,23.26820604,851,56.7,245050
DESOTO ISD,Richardson,2014,17,34.6,101,175,20,1.732673267,156,711,21.94092827,846,56.4,229265
DESOTO ISD,Richardson,2015,16.6,38.9,142,238,18.1,1.676056338,152,678,22.41887906,821,59.4,227379
DESOTO ISD,Richardson,2016,17.1,44.4,224,344,13.7,1.535714286,167,657,25.41856925,820,57.5,224633
DESOTO ISD,Richardson,2017,17.8,33.7,249,460,7.8,1.847389558,198,733,27.01227831,885,92.4,244138
DICKINSON ISD,Houston,2011,19.2,10.5,70,142,28.9,2.028571429,65,509,12.77013752,934,42.1,279136
DICKINSON ISD,Houston,2012,18.6,14.6,87,141,22.7,1.620689655,85,556,15.28776978,940,39.6,271853
DICKINSON ISD,Houston,2013,20.4,9.5,123,238,21.8,1.93495935,81,557,14.54219031,941,37,267707
DICKINSON ISD,Houston,2014,18.7,17.3,221,428,27.1,1.936651584,86,544,15.80882353,928,46.5,268982
DICKINSON ISD,Houston,2015,20,25,161,346,34.1,2.149068323,95,568,16.72535211,943,48.2,281883
DICKINSON ISD,Houston,2016,19.2,12.7,189,369,41.2,1.952380952,94,597,15.74539363,913,46.1,278014
DICKINSON ISD,Houston,2017,20.5,10.8,167,326,40.5,1.952095808,107,638,16.77115987,965,80.6,302411
DRIPPING SPRINGS ISD,Austin,2011,25.5,44,234,579,69.9,2.474358974,104,288,36.11111111,1142,85,597087
DRIPPING SPRINGS ISD,Austin,2012,24.6,43.7,265,618,73.6,2.332075472,99,279,35.48387097,1109,85.7,576515
DRIPPING SPRINGS ISD,Austin,2013,25.4,48.3,225,498,76.1,2.213333333,97,321,30.21806854,1132,78.2,573734
DRIPPING SPRINGS ISD,Austin,2014,24.3,46.1,208,466,78.3,2.240384615,109,334,32.63473054,1098,76.3,549429
DRIPPING SPRINGS ISD,Austin,2015,24.6,43.5,194,400,77,2.06185567,87,336,25.89285714,1105,72,540008
DRIPPING SPRINGS ISD,Austin,2016,24.7,64.1,235,525,72.2,2.234042553,111,370,30,1132,63.2,572585
DRIPPING SPRINGS ISD,Austin,2017,24.6,53.9,228,534,74.5,2.342105263,136,406,33.49753695,1179,63.1,616239
DUNCANVILLE ISD,Richardson,2011,19.3,41.9,116,235,57,2.025862069,150,733,20.4638472,935,45.6,271364
DUNCANVILLE ISD,Richardson,2012,19,32,136,301,58.8,2.213235294,123,753,16.33466135,902,40.1,258673
DUNCANVILLE ISD,Richardson,2013,19.6,32.9,120,235,58.7,1.958333333,148,797,18.56963614,925,38.9,254311
DUNCANVILLE ISD,Richardson,2014,18.6,25.6,111,187,54,1.684684685,159,823,19.31956258,883,46.2,262570
DUNCANVILLE ISD,Richardson,2015,18.3,27.3,197,398,36.2,2.020304569,197,851,23.14923619,878,57.2,271899
DUNCANVILLE ISD,Richardson,2016,18.4,22.5,175,302,30.1,1.725714286,185,872,21.21559633,861,60.8,276224
DUNCANVILLE ISD,Richardson,2017,18.2,21.7,194,365,32.6,1.881443299,235,945,24.86772487,943,63.5,294069
EAGLE MT-SAGINAW ISD,Fort Worth,2011,21.4,18.5,432,1052,42,2.435185185,131,893,14.66965286,993,58.1,408471
EAGLE MT-SAGINAW ISD,Fort Worth,2012,21.2,22.6,531,1141,41.4,2.148775895,177,910,19.45054945,993,52.5,371491
EAGLE MT-SAGINAW ISD,Fort Worth,2013,21.2,26.9,570,1190,39.6,2.087719298,194,999,19.41941942,987,50.8,360252
EAGLE MT-SAGINAW ISD,Fort Worth,2014,20.5,39.4,603,1219,46.2,2.021558872,182,1113,16.35220126,964,48.7,348061
EAGLE MT-SAGINAW ISD,Fort Worth,2015,21.2,31.3,806,1871,32.4,2.32133995,191,1194,15.99664992,978,48.2,357494
EAGLE MT-SAGINAW ISD,Fort Worth,2016,20.4,31.1,835,1946,39,2.330538922,224,1297,17.27062452,951,51.2,364945
EAGLE MT-SAGINAW ISD,Fort Worth,2017,20.8,30.1,871,1995,42.2,2.290470723,239,1356,17.62536873,1038,51.1,368660
EAGLE PASS ISD,San Antonio,2011,17.8,19.9,236,392,42.6,1.661016949,189,886,21.33182844,865,62.5,120275
EAGLE PASS ISD,San Antonio,2012,17.9,14,300,480,45.8,1.6,189,936,20.19230769,853,60.7,122595
EAGLE PASS ISD,San Antonio,2013,18.4,11.3,316,521,50.3,1.648734177,192,963,19.9376947,880,53.5,122048
EAGLE PASS ISD,San Antonio,2014,19.4,7.4,263,407,56.3,1.547528517,183,919,19.91294886,884,54.3,130623
EAGLE PASS ISD,San Antonio,2015,19.8,11.8,306,533,46.9,1.741830065,165,906,18.21192053,872,56.3,143020
EAGLE PASS ISD,San Antonio,2016,18.5,14.8,356,648,44.6,1.820224719,187,989,18.90798787,866,54.8,147975
EAGLE PASS ISD,San Antonio,2017,16.7,78.8,337,646,47.7,1.916913947,251,1079,23.26227989,965,59.8,156582
EANES ISD,Austin,2011,27,66.6,802,2600,76.5,3.241895262,222,617,35.98055105,1214,97.7,1293693
EANES ISD,Austin,2012,26.6,72.2,768,2485,77.1,3.235677083,195,629,31.00158983,1193,92.1,1214826
EANES ISD,Austin,2013,27.1,73.2,782,2527,79.9,3.231457801,190,597,31.82579564,1212,87.9,1227376
EANES ISD,Austin,2014,27.3,75,836,2699,78.5,3.2284689,222,647,34.3122102,1221,84.7,1257940
EANES ISD,Austin,2015,26.4,100,772,2597,74.3,3.363989637,173,592,29.22297297,1210,82.4,1332102
EANES ISD,Austin,2016,26.8,97,862,3002,71.9,3.482598608,182,605,30.08264463,1237,72.7,1421278
EANES ISD,Austin,2017,27.2,74.7,976,3213,69.8,3.292008197,204,651,31.33640553,1280,72.8,1573376
EAST CENTRAL ISD,San Antonio,2011,19.8,14.3,150,315,28.6,2.1,68,604,11.25827815,909,50.8,207495
EAST CENTRAL ISD,San Antonio,2012,19.5,27.8,202,334,30.8,1.653465347,84,589,14.2614601,909,56.9,211273
EAST CENTRAL ISD,San Antonio,2013,19.3,28.3,225,434,29,1.928888889,93,668,13.92215569,903,53,215008
EAST CENTRAL ISD,San Antonio,2014,18.9,29.7,321,619,21.8,1.92834891,80,627,12.75917065,906,49.8,228991
EAST CENTRAL ISD,San Antonio,2015,19.3,32.8,342,800,19.4,2.339181287,100,687,14.55604076,914,50.9,264341
EAST CENTRAL ISD,San Antonio,2016,18.8,20.8,290,671,19.1,2.313793103,102,703,14.50924609,901,45.8,269416
EAST CENTRAL ISD,San Antonio,2017,18.9,17.9,310,706,21.4,2.277419355,91,697,13.05595409,992,48.4,320400
EDGEWOOD ISD,San Antonio,2011,17.8,23.9,289,433,6.5,1.498269896,66,594,11.11111111,802,53.9,83223
EDGEWOOD ISD,San Antonio,2012,16.1,38.9,240,422,8.8,1.758333333,65,481,13.51351351,794,54.7,83316
EDGEWOOD ISD,San Antonio,2013,16.3,27.3,303,520,6.3,1.716171617,64,549,11.6575592,799,49.9,83962
EDGEWOOD ISD,San Antonio,2014,16.9,25.7,360,789,7,2.191666667,58,533,10.88180113,796,51.2,86952
EDGEWOOD ISD,San Antonio,2015,17,14.9,280,650,7.1,2.321428571,54,562,9.608540925,797,48.9,85637
EDGEWOOD ISD,San Antonio,2016,18.1,11,300,574,9.9,1.913333333,57,572,9.965034965,791,47.7,91808
EDGEWOOD ISD,San Antonio,2017,16,19.3,402,790,5.3,1.965174129,65,591,10.99830795,894,42.8,112973
ENNIS ISD,Richardson,2011,20.6,47.4,114,214,37.4,1.877192982,61,348,17.52873563,1022,25.5,313461
ENNIS ISD,Richardson,2012,19.1,49.1,139,229,37.6,1.647482014,54,328,16.46341463,953,24.4,312229
ENNIS ISD,Richardson,2013,19.8,42.6,151,282,36.2,1.867549669,49,345,14.20289855,985,23.2,321287
ENNIS ISD,Richardson,2014,19.5,46.3,142,272,37.1,1.915492958,50,341,14.6627566,993,22.9,322444
ENNIS ISD,Richardson,2015,19.2,41.9,158,348,36.2,2.202531646,53,375,14.13333333,959,22.4,327469
ENNIS ISD,Richardson,2016,19.1,44.4,139,307,34.5,2.208633094,25,351,7.122507123,917,26.5,316447
ENNIS ISD,Richardson,2017,19.3,41.1,119,302,36.8,2.537815126,41,389,10.53984576,1061,18.3,333339
FLORESVILLE ISD,San Antonio,2011,19.6,33.2,114,155,13.5,1.359649123,34,267,12.7340824,924,54.9,258912
FLORESVILLE ISD,San Antonio,2012,20.2,40.1,89,126,23,1.415730337,59,279,21.14695341,941,59.1,267336
FLORESVILLE ISD,San Antonio,2013,19.8,45.5,108,149,25.5,1.37962963,62,321,19.31464174,931,54.8,272347
FLORESVILLE ISD,San Antonio,2014,19.2,56.1,105,148,23,1.40952381,52,255,20.39215686,933,64.3,276454
FLORESVILLE ISD,San Antonio,2015,20.2,49.3,134,188,17.6,1.402985075,61,280,21.78571429,992,51.1,280635
FLORESVILLE ISD,San Antonio,2016,20.8,31.1,123,156,9.6,1.268292683,45,273,16.48351648,936,44,292081
FLORESVILLE ISD,San Antonio,2017,20.4,26.4,163,318,22,1.950920245,44,280,15.71428571,1045,38.6,321343
FORNEY ISD,Richardson,2011,20.5,24.8,149,334,34.7,2.241610738,93,453,20.52980132,980,63.1,292929
FORNEY ISD,Richardson,2012,20.1,25.5,179,336,47.9,1.877094972,93,478,19.45606695,950,61.5,284379
FORNEY ISD,Richardson,2013,21.8,21.6,182,334,52.4,1.835164835,108,546,19.78021978,972,53.5,280185
FORNEY ISD,Richardson,2014,20.8,24.6,190,352,52.3,1.852631579,99,553,17.90235081,979,53.3,278211
FORNEY ISD,Richardson,2015,20.4,23.9,279,615,36.3,2.204301075,114,615,18.53658537,962,58.4,273181
FORNEY ISD,Richardson,2016,20.8,27.4,275,607,44.2,2.207272727,133,620,21.4516129,974,58.1,271368
FORNEY ISD,Richardson,2017,20.5,27.4,268,530,42.6,1.97761194,134,627,21.37161085,1050,56.1,281342
FORT BEND ISD,Houston,2011,22.5,34.5,2612,7116,69.5,2.724349158,1565,4836,32.36145575,1027,83,351127
FORT BEND ISD,Houston,2012,22.3,33.3,2607,6951,73.9,2.666283084,1579,5027,31.41038393,1021,79.4,351495
FORT BEND ISD,Houston,2013,22.3,30.3,2650,7254,71.9,2.737358491,1557,5077,30.66771716,1033,73.4,353175
FORT BEND ISD,Houston,2014,22.1,33.9,3042,7605,72.4,2.5,1713,5031,34.04889684,1034,74.5,355737
FORT BEND ISD,Houston,2015,22.3,35.9,3503,10247,64.7,2.925206965,1782,5437,32.77542763,1026,74.9,373235
FORT BEND ISD,Houston,2016,22.8,36.4,3546,10547,63.3,2.974337281,1692,5411,31.26963593,1028,73.7,392617
FORT BEND ISD,Houston,2017,23,34.9,3810,11285,64.8,2.961942257,1717,5487,31.29214507,1108,73.3,444265
FORT WORTH ISD,Fort Worth,2011,18.1,27.5,2052,4734,27.1,2.307017544,547,3863,14.15997929,905,58.6,343130
FORT WORTH ISD,Fort Worth,2012,18.2,29.6,1786,3935,33.9,2.20324748,539,3642,14.79956068,897,56.4,322648
FORT WORTH ISD,Fort Worth,2013,18.2,29.2,1928,3988,30.7,2.06846473,558,3646,15.30444323,892,59.4,328206
FORT WORTH ISD,Fort Worth,2014,17.9,26.6,2362.5,5757,28.2,2.436825397,584,3740,15.61497326,832,97.9,335477
FORT WORTH ISD,Fort Worth,2015,18.3,24.6,3525,7695,20.2,2.182978723,653,3891,16.78231817,821,99,339898
FORT WORTH ISD,Fort Worth,2016,18.9,21.4,3105,7447.5,19.2,2.398550725,614,4033,15.22439871,818,98.3,340822
FORT WORTH ISD,Fort Worth,2017,19.6,18.8,3375,8728,20.3,2.586074074,733,4306,17.02275894,916,96.2,348001
FREDERICKSBURG ISD,Austin,2011,21.5,41.4,121,252,58.7,2.082644628,62,242,25.61983471,1003,63.9,815998
FREDERICKSBURG ISD,Austin,2012,22,37.4,103,193,61.7,1.873786408,58,219,26.48401826,1025,63.5,817930
FREDERICKSBURG ISD,Austin,2013,22.1,36.6,103,223,59.2,2.165048544,70,246,28.45528455,1025,56.5,828348
FREDERICKSBURG ISD,Austin,2014,21.8,36.6,105,236,54.7,2.247619048,63,235,26.80851064,1013,60.4,857468
FREDERICKSBURG ISD,Austin,2015,20.7,31.7,118,246,44.7,2.084745763,67,227,29.5154185,968,63,868240
FREDERICKSBURG ISD,Austin,2016,22.2,34.8,104,230,50.9,2.211538462,65,230,28.26086957,986,59.6,865883
FREDERICKSBURG ISD,Austin,2017,20.6,33.8,108,238,36.6,2.203703704,48,228,21.05263158,1062,53.5,924409
FRIENDSWOOD ISD,Houston,2011,25,47.9,319,825,73.7,2.586206897,154,493,31.23732252,1116,88,354657
FRIENDSWOOD ISD,Houston,2012,24.7,39.6,321,744,81.7,2.317757009,145,485,29.89690722,1102,77.7,356827
FRIENDSWOOD ISD,Houston,2013,25,43.7,346,874,73.9,2.526011561,155,481,32.22453222,1111,77.3,364220
FRIENDSWOOD ISD,Houston,2014,25,40.5,311,843,81.1,2.710610932,153,491,31.16089613,1113,79.8,369076
FRIENDSWOOD ISD,Houston,2015,24.6,44.4,345,897,79.7,2.6,175,532,32.89473684,1098,78.2,380020
FRIENDSWOOD ISD,Houston,2016,25,51.3,368,1118,75,3.038043478,175,530,33.01886792,1098,78.1,382675
FRIENDSWOOD ISD,Houston,2017,24.6,62.8,340,937,75.8,2.755882353,205,540,37.96296296,1175,68.7,434057
FRISCO ISD,Richardson,2011,23.6,46.2,1252,2973,70.3,2.374600639,358,1740,20.57471264,1062,68.7,448014
FRISCO ISD,Richardson,2012,23.6,51.6,1440,3356,71.6,2.330555556,451,1962,22.98674822,1075,65.8,409845
FRISCO ISD,Richardson,2013,23.6,49.7,1659,4070,71.9,2.453285112,517,2234,23.14234557,1078,64.3,398568
FRISCO ISD,Richardson,2014,24.1,52.8,1907,4665,74.5,2.446250655,603,2388,25.25125628,1092,65.8,389497
FRISCO ISD,Richardson,2015,24.1,57.1,2306,6084,69.6,2.638334779,689,2707,25.45253048,1085,68.3,392958
FRISCO ISD,Richardson,2016,24.6,55.1,2776,7245,72.2,2.609870317,754,2986,25.25117214,1097,67.8,412264
FRISCO ISD,Richardson,2017,24.5,58.6,3311,8957,72.7,2.705225008,889,3452,25.75318656,1178,67.1,458760
GALENA PARK ISD,Houston,2011,18.1,37.4,267,537,55.1,2.011235955,208,1414,14.71004243,893,31.8,289183
GALENA PARK ISD,Houston,2012,18.1,36.8,305,554,59,1.816393443,241,1497,16.0988644,875,29.9,277597
GALENA PARK ISD,Houston,2013,18.7,33.6,327,648,57.9,1.981651376,230,1532,15.01305483,890,28,270212
GALENA PARK ISD,Houston,2014,17.9,33.6,349,657,48.7,1.88252149,190,1541,12.32965607,890,25,308002
GALENA PARK ISD,Houston,2015,17.8,38.8,386,700,55.3,1.813471503,203,1557,13.03789338,875,30.3,312646
GALENA PARK ISD,Houston,2016,18.6,40.5,383,722,50.8,1.885117493,204,1554,13.12741313,892,29,356031
GALENA PARK ISD,Houston,2017,18.3,40.8,395,751,48.2,1.901265823,209,1607,13.0056005,985,24.5,382169
GALVESTON ISD,Houston,2011,19.6,16.4,185,400,29.8,2.162162162,69,416,16.58653846,936,52,724883
GALVESTON ISD,Houston,2012,19.4,24.7,215,468,33.5,2.176744186,72,392,18.36734694,902,55.9,785608
GALVESTON ISD,Houston,2013,20,28.5,200,390,35.1,1.95,85,459,18.51851852,963,48.6,817696
GALVESTON ISD,Houston,2014,20.3,22.3,162,291,38.1,1.796296296,57,381,14.96062992,918,48,861978
GALVESTON ISD,Houston,2015,20.2,19.7,187,351,27.1,1.877005348,87,441,19.72789116,915,45.4,883860
GALVESTON ISD,Houston,2016,20,29.4,179,371,29.4,2.072625698,77,449,17.14922049,910,45.9,899343
GALVESTON ISD,Houston,2017,20.3,26.2,172,423,33.8,2.459302326,79,413,19.1283293,1017,49.4,1017454
GARLAND ISD,Richardson,2011,20.6,25.9,1637,3448,41.6,2.106291998,659,3772,17.47083775,973,52.6,249795
GARLAND ISD,Richardson,2012,20.9,24.6,1549,3196,40.2,2.063266624,696,3869,17.98914448,972,51,242390
GARLAND ISD,Richardson,2013,20.6,23.6,1347,2746,44.6,2.038604306,661,3940,16.77664975,970,44.5,240230
GARLAND ISD,Richardson,2014,20.7,26.8,1462.5,3308,41.1,2.261880342,699,3957,17.66489765,974,49.8,240611
GARLAND ISD,Richardson,2015,20.3,28.9,2013,4552,34.9,2.26130154,677,3941,17.17838112,957,51.4,242272
GARLAND ISD,Richardson,2016,20.2,26.2,3006,7915,27.1,2.633067199,742,4116,18.02721088,947,51.6,243367
GARLAND ISD,Richardson,2017,21.5,19.2,3168,8082,26.8,2.551136364,747,3977,18.78300226,970,94,263202
GEORGETOWN ISD,Austin,2011,21.8,35.9,261,528,61.2,2.022988506,211,714,29.55182073,1043,66.6,529858
GEORGETOWN ISD,Austin,2012,23,33.3,237,503,64.6,2.122362869,206,685,30.0729927,1062,61.5,539763
GEORGETOWN ISD,Austin,2013,22.4,32.7,245,454,65.6,1.853061224,178,694,25.64841499,1046,63.3,548453
GEORGETOWN ISD,Austin,2014,22.7,34.3,292,534,64,1.828767123,198,792,25,1056,62.4,555072
GEORGETOWN ISD,Austin,2015,23,35.4,335,678,61.5,2.023880597,201,769,26.13784135,1047,60.1,565119
GEORGETOWN ISD,Austin,2016,22.5,31.1,437,948,54.4,2.169336384,192,816,23.52941176,1022,59.2,603338
GEORGETOWN ISD,Austin,2017,22.6,30.4,482,1078,48.8,2.236514523,221,838,26.37231504,1097,61.5,672245
GRANBURY ISD,Fort Worth,2011,22.9,35.1,203,358,49.4,1.763546798,92,411,22.38442822,1051,55.6,767593
GRANBURY ISD,Fort Worth,2012,21.7,40,226,410,50.2,1.814159292,117,462,25.32467532,998,46.5,772115
GRANBURY ISD,Fort Worth,2013,22.2,42.6,238,463,45.4,1.945378151,118,397,29.72292191,1013,53.4,754804
GRANBURY ISD,Fort Worth,2014,21.9,45.8,188,378,43.7,2.010638298,105,395,26.58227848,1016,45.6,762202
GRANBURY ISD,Fort Worth,2015,21.9,40.1,161,306,38.2,1.900621118,95,444,21.3963964,996,47.3,729940
GRANBURY ISD,Fort Worth,2016,22.4,42.9,160,280,36.1,1.75,107,475,22.52631579,1024,44.2,697751
GRANBURY ISD,Fort Worth,2017,21.5,41.9,150,266,36.8,1.773333333,105,461,22.77657267,1084,46,701862
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2011,24.5,52.1,1142,3338,65.6,2.922942207,264,1058,24.95274102,1099,82.4,791537
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2012,24.3,55.8,1080,3093,69.7,2.863888889,272,1045,26.02870813,1096,76.8,766565
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2013,24.5,50.8,1010,2976,71.4,2.946534653,268,1106,24.23146474,1100,74.1,792003
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2014,24.5,52.7,1081,3066,65.9,2.83626272,242,988,24.49392713,1098,70.5,785247
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2015,24.8,54.5,1244,4015,60.9,3.227491961,303,1109,27.32191163,1102,74.6,792073
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2016,25.1,53.5,1195,3933,60.8,3.291213389,310,1140,27.19298246,1100,70.4,805590
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,2017,24.4,54.4,1140,3895,60.3,3.416666667,309,1128,27.39361702,1159,67.3,838566
HARLANDALE ISD,San Antonio,2011,18.7,23.9,311,425,13.2,1.366559486,93,826,11.2590799,865,46.8,90871
HARLANDALE ISD,San Antonio,2012,17.9,28,315,464,11.4,1.473015873,97,860,11.27906977,857,49.7,85263
HARLANDALE ISD,San Antonio,2013,17.4,27.4,275,421,13.5,1.530909091,102,842,12.11401425,798,92.3,83293
HARLANDALE ISD,San Antonio,2014,18.4,24.9,409,671,9.2,1.640586797,122,887,13.75422773,791,89.9,81759
HARLANDALE ISD,San Antonio,2015,17.4,15.1,351,622,13,1.772079772,80,915,8.743169399,760,95,83957
HARLANDALE ISD,San Antonio,2016,17.7,11.5,374,607,14.7,1.622994652,121,963,12.56490135,757,93.7,82554
HARLANDALE ISD,San Antonio,2017,17.6,15.8,509,835,7.9,1.640471513,130,986,13.18458418,855,90.7,96440
HOUSTON ISD,Houston,2011,19.6,29.7,6786,14971,33.6,2.206159741,2128,9955,21.37619287,915,68.5,591624
HOUSTON ISD,Houston,2012,20.5,21.9,7600,16479,32.6,2.168289474,2231,9684,23.03800083,848,97.6,569432
HOUSTON ISD,Houston,2013,20.5,21.2,7560,16403,34.9,2.169708995,2015,9487,21.23959102,850,96.1,578069
HOUSTON ISD,Houston,2014,20.5,20.6,7428,16085,34.9,2.165455035,1980,9580,20.66805846,839,98,597768
HOUSTON ISD,Houston,2015,20.8,19.7,8052,18153,33.6,2.254470939,1924,9740,19.75359343,848,96.5,641849
HOUSTON ISD,Houston,2016,21.1,21.4,8289,19330,33.3,2.332006273,2072,10225,20.26405868,844,94.2,712393
HOUSTON ISD,Houston,2017,21.9,17.7,8602,20537,33.4,2.387468031,2094,10613,19.73051917,950,90.1,789002
HUFFMAN ISD,Houston,2011,21.8,20.5,104,183,35.5,1.759615385,35,202,17.32673267,978,71.6,256255
HUFFMAN ISD,Houston,2012,19.9,18.9,74,138,40.6,1.864864865,46,228,20.1754386,975,69.3,250183
HUFFMAN ISD,Houston,2013,22.2,13.4,48,84,50,1.75,35,186,18.8172043,975,55.9,262155
HUFFMAN ISD,Houston,2014,22.3,14.9,69,108,43.5,1.565217391,40,202,19.8019802,988,53,251819
HUFFMAN ISD,Houston,2015,21.8,16.2,84,151,53.6,1.797619048,40,222,18.01801802,967,53.6,250853
HUFFMAN ISD,Houston,2016,21.9,22.2,67,143,43.4,2.134328358,49,230,21.30434783,983,52.2,266173
HUFFMAN ISD,Houston,2017,21.5,10,91,183,51.9,2.010989011,48,229,20.96069869,1024,56.8,301519
HUMBLE ISD,Houston,2011,22.4,30.3,978,1989,58.1,2.033742331,580,2452,23.65415987,1011,69.2,293248
HUMBLE ISD,Houston,2012,22,32.7,1261,2494,55.7,1.9777954,571,2538,22.49802994,1001,65.6,286829
HUMBLE ISD,Houston,2013,22.3,28.2,1215,2566,56.2,2.111934156,595,2557,23.26945639,1000,63.3,283061
HUMBLE ISD,Houston,2014,22.8,31.3,1326,2520,59.2,1.900452489,634,2562,24.74629196,1012,60.4,279638
HUMBLE ISD,Houston,2015,22.5,31.9,1324,2911,57.1,2.198640483,628,2677,23.459096,996,58.5,285005
HUMBLE ISD,Houston,2016,22.9,34.8,1488,3294,58.7,2.213709677,723,2780,26.00719424,998,58.7,302496
HUMBLE ISD,Houston,2017,22.5,33.6,1675,3758,54.4,2.24358209,690,2899,23.8013108,1074,57.5,330877
HURST-EULESS-BEDFORD ISD,Fort Worth,2011,22,31.6,619,1105,58.8,1.785137318,274,1457,18.80576527,1028,55,430237
