DistName,RegnName,ACT-Composite,ACT-Part_Rate,Year,AP-11&12 Participating Students,AP-Total Exams,AP-Passed(%),AP-Exams Taken Per Student,Enrolled 4-Year,Total Graduated,Enrolled 4-Year (%),SAT-Total,SAT-Part_Rate,Wealth/ADA
FT SAM HOUSTON ISD,San Antonio,22.5,36.4,2017,58.0,93.0,36.6,1.603448276,20.0,77,25.97402597,1040.0,75.3,
GALENA PARK ISD,Houston,18.1,37.4,2011,267.0,537.0,55.1,2.011235955,208.0,1414,14.71004243,983.0,31.8,"$289,183 "
GALENA PARK ISD,Houston,18.1,36.8,2012,305.0,554.0,59.0,1.8163934430000002,241.0,1497,16.0988644,963.0,29.9,"$277,597 "
GALENA PARK ISD,Houston,18.7,33.6,2013,327.0,648.0,57.9,1.9816513759999999,230.0,1532,15.01305483,979.0,28.0,"$270,212 "
GALENA PARK ISD,Houston,17.9,33.6,2014,349.0,657.0,48.7,1.88252149,190.0,1541,12.32965607,976.0,25.0,"$308,002 "
GALENA PARK ISD,Houston,17.8,38.8,2015,386.0,700.0,55.3,1.8134715030000002,203.0,1557,13.03789338,956.0,30.3,"$312,646 "
GALENA PARK ISD,Houston,18.6,40.5,2016,383.0,722.0,50.8,1.885117493,204.0,1554,13.12741313,971.0,29.0,"$356,031 "
GALENA PARK ISD,Houston,18.3,40.8,2017,395.0,751.0,48.2,1.9012658230000001,209.0,1607,13.0056005,985.0,24.5,"$382,169 "
GALVESTON ISD,Houston,19.6,16.4,2011,185.0,400.0,29.8,2.162162162,69.0,416,16.58653846,1019.0,52.0,"$724,883 "
GALVESTON ISD,Houston,19.4,24.7,2012,215.0,468.0,33.5,2.176744186,72.0,392,18.36734694,984.0,55.9,"$785,608 "
GALVESTON ISD,Houston,20.0,28.5,2013,200.0,390.0,35.1,1.95,85.0,459,18.51851852,1033.0,48.6,"$817,696 "
GALVESTON ISD,Houston,20.3,22.3,2014,162.0,291.0,38.1,1.796296296,57.0,381,14.96062992,1002.0,48.0,"$861,978 "
GALVESTON ISD,Houston,20.2,19.7,2015,187.0,351.0,27.1,1.8770053480000002,87.0,441,19.72789116,998.0,45.4,"$883,860 "
GALVESTON ISD,Houston,20.0,29.4,2016,179.0,371.0,29.4,2.072625698,77.0,449,17.14922049,987.0,45.9,"$899,343 "
GALVESTON ISD,Houston,20.3,26.2,2017,172.0,423.0,33.8,2.459302326,79.0,413,19.1283293,1017.0,49.4,"$1,017,454 "
GARLAND ISD,Richardson,20.6,25.9,2011,1637.0,3448.0,41.6,2.106291998,659.0,3772,17.47083775,1047.0,52.6,"$249,795 "
GARLAND ISD,Richardson,20.9,24.6,2012,1549.0,3196.0,40.2,2.063266624,696.0,3869,17.98914448,1046.0,51.0,"$242,390 "
GARLAND ISD,Richardson,20.6,23.6,2013,1347.0,2746.0,44.6,2.038604306,661.0,3940,16.77664975,1044.0,44.5,"$240,230 "
GARLAND ISD,Richardson,20.7,26.8,2014,1462.5,3308.0,41.1,2.261880342,699.0,3957,17.66489765,1054.0,49.8,"$240,611 "
GARLAND ISD,Richardson,20.3,28.9,2015,2013.0,4552.0,34.9,2.26130154,677.0,3941,17.17838112,1023.0,51.4,"$242,272 "
GARLAND ISD,Richardson,20.2,26.2,2016,3006.0,7915.0,27.1,2.633067199,742.0,4116,18.02721088,1025.0,51.6,"$243,367 "
GARLAND ISD,Richardson,21.5,19.2,2017,3168.0,8082.0,26.8,2.551136364,747.0,3977,18.78300226,970.0,94.0,"$263,202 "
GEORGETOWN ISD,Austin,21.8,35.9,2011,261.0,528.0,61.2,2.022988506,211.0,714,29.55182073,1120.0,66.6,"$529,858 "
GEORGETOWN ISD,Austin,23.0,33.3,2012,237.0,503.0,64.6,2.1223628690000003,206.0,685,30.072992699999997,1137.0,61.5,"$539,763 "
GEORGETOWN ISD,Austin,22.4,32.7,2013,245.0,454.0,65.6,1.853061224,178.0,694,25.64841499,1123.0,63.3,"$548,453 "
GEORGETOWN ISD,Austin,22.7,34.3,2014,292.0,534.0,64.0,1.8287671230000002,198.0,792,25.0,1128.0,62.4,"$555,072 "
GEORGETOWN ISD,Austin,23.0,35.4,2015,335.0,678.0,61.5,2.023880597,201.0,769,26.13784135,1111.0,60.1,"$565,119 "
GEORGETOWN ISD,Austin,22.5,31.1,2016,437.0,948.0,54.4,2.169336384,192.0,816,23.52941176,1096.0,59.2,"$603,338 "
GEORGETOWN ISD,Austin,22.6,30.4,2017,482.0,1078.0,48.8,2.2365145230000003,221.0,838,26.37231504,1097.0,61.5,"$672,245 "
GIDDINGS ISD,Austin,19.8,25.8,2011,36.0,60.0,38.3,1.6666666669999999,28.0,140,20.0,1051.0,53.1,"$408,700 "
GIDDINGS ISD,Austin,19.3,218.2,2012,50.0,76.0,27.6,1.52,,11,,1006.0,772.7,"$431,860 "
GIDDINGS ISD,Austin,19.8,20.8,2013,47.0,64.0,29.7,1.3617021280000001,35.0,149,23.48993289,1026.0,51.0,"$408,946 "
GIDDINGS ISD,Austin,18.4,11.2,2014,47.0,60.0,30.0,1.276595745,24.0,143,16.78321678,1012.0,54.5,"$421,893 "
GIDDINGS ISD,Austin,21.6,14.8,2015,96.0,132.0,30.3,1.375,25.0,169,14.79289941,1050.0,46.2,"$425,100 "
GIDDINGS ISD,Austin,19.1,14.6,2016,96.0,161.0,27.3,1.6770833330000001,21.0,151,13.90728477,1042.0,46.4,"$435,061 "
GIDDINGS ISD,Austin,18.0,8.6,2017,86.0,137.0,24.1,1.593023256,22.0,139,15.82733813,1020.0,48.9,"$437,700 "
GRANBURY ISD,Fort Worth,22.9,35.1,2011,203.0,358.0,49.4,1.7635467980000001,92.0,411,22.38442822,1126.0,55.6,"$767,593 "
GRANBURY ISD,Fort Worth,21.7,40.0,2012,226.0,410.0,50.2,1.8141592919999998,117.0,462,25.32467532,1065.0,46.5,"$772,115 "
GRANBURY ISD,Fort Worth,22.2,42.6,2013,238.0,463.0,45.4,1.9453781509999999,118.0,397,29.72292191,1090.0,53.4,"$754,804 "
GRANBURY ISD,Fort Worth,21.9,45.8,2014,188.0,378.0,43.7,2.010638298,105.0,395,26.58227848,1085.0,45.6,"$762,202 "
GRANBURY ISD,Fort Worth,21.9,40.1,2015,161.0,306.0,38.2,1.900621118,95.0,444,21.396396399999997,1065.0,47.3,"$729,940 "
GRANBURY ISD,Fort Worth,22.4,42.9,2016,160.0,280.0,36.1,1.75,107.0,475,22.52631579,1094.0,44.2,"$697,751 "
GRANBURY ISD,Fort Worth,21.5,41.9,2017,150.0,266.0,36.8,1.773333333,105.0,461,22.77657267,1084.0,46.0,"$701,862 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,24.5,52.1,2011,1142.0,3338.0,65.6,2.9229422069999997,264.0,1058,24.95274102,1167.0,82.4,"$791,537 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,24.3,55.8,2012,1080.0,3093.0,69.7,2.8638888889999996,272.0,1045,26.02870813,1166.0,76.8,"$766,565 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,24.5,50.8,2013,1010.0,2976.0,71.4,2.946534653,268.0,1106,24.23146474,1169.0,74.1,"$792,003 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,24.5,52.7,2014,1081.0,3066.0,65.9,2.83626272,242.0,988,24.49392713,1165.0,70.5,"$785,247 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,24.8,54.5,2015,1244.0,4015.0,60.9,3.227491961,303.0,1109,27.32191163,1163.0,74.6,"$792,073 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,25.1,53.5,2016,1195.0,3933.0,60.8,3.2912133889999997,310.0,1140,27.19298246,1164.0,70.4,"$805,590 "
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,24.4,54.4,2017,1140.0,3895.0,60.3,3.416666667,309.0,1128,27.39361702,1159.0,67.3,"$838,566 "
HARLANDALE ISD,San Antonio,18.7,23.9,2011,311.0,425.0,13.2,1.3665594859999999,93.0,826,11.2590799,945.0,46.8,"$90,871 "
HARLANDALE ISD,San Antonio,17.9,28.0,2012,315.0,464.0,11.4,1.473015873,97.0,860,11.27906977,939.0,49.7,"$85,263 "
HARLANDALE ISD,San Antonio,17.4,27.4,2013,275.0,421.0,13.5,1.5309090909999998,102.0,842,12.11401425,875.0,92.3,"$83,293 "
HARLANDALE ISD,San Antonio,18.4,24.9,2014,409.0,671.0,9.2,1.6405867969999999,122.0,887,13.75422773,871.0,89.9,"$81,759 "
HARLANDALE ISD,San Antonio,17.4,15.1,2015,351.0,622.0,13.0,1.7720797719999999,80.0,915,8.743169399,847.0,95.0,"$83,957 "
HARLANDALE ISD,San Antonio,17.7,11.5,2016,374.0,607.0,14.7,1.6229946519999998,121.0,963,12.56490135,841.0,93.7,"$82,554 "
HARLANDALE ISD,San Antonio,17.6,15.8,2017,509.0,835.0,7.9,1.640471513,130.0,986,13.18458418,855.0,90.7,"$96,440 "
HOUSTON ISD,Houston,19.6,29.7,2011,6786.0,14971.0,33.6,2.206159741,2128.0,9955,21.37619287,1000.0,68.5,"$591,624 "
HOUSTON ISD,Houston,20.5,21.9,2012,7600.0,16479.0,32.6,2.1682894740000003,2231.0,9684,23.03800083,928.0,97.6,"$569,432 "
HOUSTON ISD,Houston,20.5,21.2,2013,7560.0,16403.0,34.9,2.169708995,2015.0,9487,21.23959102,930.0,96.1,"$578,069 "
HOUSTON ISD,Houston,20.5,20.6,2014,7428.0,16085.0,34.9,2.165455035,1980.0,9580,20.66805846,924.0,98.0,"$597,768 "
HOUSTON ISD,Houston,20.8,19.7,2015,8052.0,18153.0,33.6,2.254470939,1924.0,9740,19.75359343,927.0,96.5,"$641,849 "
HOUSTON ISD,Houston,21.1,21.4,2016,8289.0,19330.0,33.3,2.332006273,2072.0,10225,20.26405868,928.0,94.2,"$712,393 "
HOUSTON ISD,Houston,21.9,17.7,2017,8602.0,20537.0,33.4,2.387468031,2094.0,10613,19.73051917,950.0,90.1,"$789,002 "
HUFFMAN ISD,Houston,21.8,20.5,2011,104.0,183.0,35.5,1.759615385,35.0,202,17.32673267,1049.0,71.6,"$256,255 "
HUFFMAN ISD,Houston,19.9,18.9,2012,74.0,138.0,40.6,1.864864865,46.0,228,20.175438600000003,1037.0,69.3,"$250,183 "
HUFFMAN ISD,Houston,22.2,13.4,2013,48.0,84.0,50.0,1.75,35.0,186,18.8172043,1049.0,55.9,"$262,155 "
HUFFMAN ISD,Houston,22.3,14.9,2014,69.0,108.0,43.5,1.565217391,40.0,202,19.8019802,1059.0,53.0,"$251,819 "
HUFFMAN ISD,Houston,21.8,16.2,2015,84.0,151.0,53.6,1.797619048,40.0,222,18.01801802,1047.0,53.6,"$250,853 "
HUFFMAN ISD,Houston,21.9,22.2,2016,67.0,143.0,43.4,2.1343283580000003,49.0,230,21.30434783,1052.0,52.2,"$266,173 "
HUFFMAN ISD,Houston,21.5,10.0,2017,91.0,183.0,51.9,2.010989011,48.0,229,20.96069869,1024.0,56.8,"$301,519 "
HUMBLE ISD,Houston,22.4,30.3,2011,978.0,1989.0,58.1,2.033742331,580.0,2452,23.65415987,1084.0,69.2,"$293,248 "
HUMBLE ISD,Houston,22.0,32.7,2012,1261.0,2494.0,55.7,1.9777953999999998,571.0,2538,22.49802994,1077.0,65.6,"$286,829 "
HUMBLE ISD,Houston,22.3,28.2,2013,1215.0,2566.0,56.2,2.111934156,595.0,2557,23.26945639,1077.0,63.3,"$283,061 "
HUMBLE ISD,Houston,22.8,31.3,2014,1326.0,2520.0,59.2,1.900452489,634.0,2562,24.74629196,1081.0,60.4,"$279,638 "
HUMBLE ISD,Houston,22.5,31.9,2015,1324.0,2911.0,57.1,2.198640483,628.0,2677,23.459096,1069.0,58.5,"$285,005 "
HUMBLE ISD,Houston,22.9,34.8,2016,1488.0,3294.0,58.7,2.2137096769999998,723.0,2780,26.00719424,1068.0,58.7,"$302,496 "
HUMBLE ISD,Houston,22.5,33.6,2017,1675.0,3758.0,54.4,2.24358209,690.0,2899,23.8013108,1074.0,57.5,"$330,877 "
HURST-EULESS-BEDFORD ISD,Fort Worth,22.0,31.6,2011,619.0,1105.0,58.8,1.785137318,274.0,1457,18.80576527,1106.0,55.0,"$430,237 "
HURST-EULESS-BEDFORD ISD,Fort Worth,21.8,35.4,2012,670.0,1095.0,54.1,1.634328358,275.0,1417,19.40719831,1088.0,57.0,"$408,613 "
HURST-EULESS-BEDFORD ISD,Fort Worth,21.1,32.7,2013,646.0,1018.0,58.0,1.5758513930000002,254.0,1422,17.86216596,1073.0,55.8,"$407,853 "
HURST-EULESS-BEDFORD ISD,Fort Worth,21.9,32.4,2014,719.0,1211.0,52.9,1.684283727,235.0,1443,16.28551629,1092.0,54.0,"$410,262 "
HURST-EULESS-BEDFORD ISD,Fort Worth,22.2,31.1,2015,681.0,1158.0,54.8,1.700440529,262.0,1469,17.83526208,1079.0,56.9,"$418,485 "
HURST-EULESS-BEDFORD ISD,Fort Worth,22.1,37.6,2016,850.0,1468.0,55.1,1.727058824,297.0,1479,20.0811359,1068.0,60.6,"$427,454 "
HURST-EULESS-BEDFORD ISD,Fort Worth,21.8,31.6,2017,894.0,1585.0,56.0,1.772930649,303.0,1549,19.5610071,1077.0,57.3,"$441,116 "
HUTTO ISD,Austin,20.9,28.3,2011,163.0,332.0,34.3,2.036809816,57.0,275,20.72727273,1021.0,66.9,"$265,353 "
HUTTO ISD,Austin,19.5,21.9,2012,123.0,242.0,45.9,1.967479675,73.0,319,22.88401254,1021.0,59.2,"$257,525 "
HUTTO ISD,Austin,20.2,26.0,2013,103.0,200.0,41.5,1.9417475730000002,71.0,335,21.19402985,1037.0,61.5,"$259,548 "
HUTTO ISD,Austin,20.4,33.8,2014,122.0,261.0,29.5,2.139344262,62.0,317,19.55835962,1011.0,54.3,"$257,165 "
HUTTO ISD,Austin,19.3,35.2,2015,167.0,365.0,30.7,2.185628743,95.0,383,24.80417755,1019.0,58.2,"$260,512 "
HUTTO ISD,Austin,20.0,37.9,2016,155.0,356.0,44.4,2.296774194,93.0,383,24.28198433,1017.0,53.3,"$274,616 "
HUTTO ISD,Austin,20.4,26.5,2017,169.0,388.0,57.5,2.2958579880000003,91.0,412,22.08737864,1043.0,55.8,"$302,918 "
IRVING ISD,Richardson,18.7,15.2,2011,957.0,1837.0,27.3,1.91954023,286.0,1949,14.67419189,935.0,78.4,"$286,194 "
IRVING ISD,Richardson,19.2,13.7,2012,1037.0,2103.0,28.1,2.027965284,262.0,1922,13.63163371,942.0,78.6,"$267,332 "
IRVING ISD,Richardson,18.4,11.1,2013,1059.0,2129.0,27.4,2.0103871580000003,271.0,2010,13.48258706,922.0,83.5,"$264,581 "
IRVING ISD,Richardson,18.7,15.2,2014,1239.0,2484.0,27.5,2.004842615,251.0,1998,12.56256256,927.0,87.1,"$262,509 "
IRVING ISD,Richardson,16.8,25.4,2015,1475.0,3095.0,23.0,2.098305085,239.0,2137,11.18390267,923.0,82.4,"$268,429 "
IRVING ISD,Richardson,16.4,78.4,2016,1599.0,3402.0,26.7,2.127579737,270.0,2143,12.59916006,911.0,83.1,"$277,018 "
IRVING ISD,Richardson,16.8,83.2,2017,1705.0,3986.0,24.3,2.3378299119999997,294.0,2280,12.89473684,922.0,86.9,"$300,858 "
JUDSON ISD,San Antonio,19.3,13.6,2011,361.0,673.0,37.3,1.864265928,188.0,1256,14.96815287,1008.0,57.9,"$289,992 "
JUDSON ISD,San Antonio,18.9,15.9,2012,308.0,541.0,39.7,1.756493506,197.0,1369,14.39006574,973.0,60.2,"$284,328 "
JUDSON ISD,San Antonio,19.0,16.4,2013,247.0,467.0,41.3,1.890688259,275.0,1334,20.61469265,980.0,65.7,"$280,166 "
JUDSON ISD,San Antonio,18.6,14.6,2014,240.0,382.5,38.5,1.59375,229.0,1366,16.76427526,971.0,63.5,"$287,277 "
JUDSON ISD,San Antonio,19.4,9.7,2015,202.5,394.0,27.4,1.9456790119999998,235.0,1378,17.05370102,932.0,90.6,"$293,780 "
JUDSON ISD,San Antonio,19.9,10.8,2016,298.0,590.0,23.1,1.979865772,229.0,1447,15.82584658,900.0,92.5,"$309,210 "
JUDSON ISD,San Antonio,20.2,6.6,2017,337.5,676.0,20.7,2.0029629630000003,224.0,1343,16.67907669,917.0,91.1,"$351,253 "
KATY ISD,Houston,23.7,34.8,2011,2423.0,6522.0,78.0,2.6917044989999996,993.0,4078,24.35017165,1141.0,75.4,"$330,939 "
KATY ISD,Houston,23.5,37.3,2012,2625.0,6978.0,76.9,2.6582857140000002,939.0,4090,22.95843521,1148.0,71.7,"$327,631 "
KATY ISD,Houston,23.6,36.0,2013,2811.0,7635.0,74.3,2.716115261,954.0,4259,22.39962432,1149.0,70.4,"$331,108 "
KATY ISD,Houston,23.9,37.1,2014,2781.0,7698.0,79.5,2.76806904,1077.0,4457,24.16423603,1141.0,70.0,"$338,212 "
KATY ISD,Houston,24.1,34.4,2015,3122.0,8872.0,75.4,2.8417680969999997,1123.0,4684,23.97523484,1147.0,69.7,"$353,693 "
KATY ISD,Houston,24.5,36.4,2016,3351.0,9256.0,72.7,2.762160549,1113.0,4810,23.13929314,1146.0,69.9,"$392,092 "
KATY ISD,Houston,24.3,37.2,2017,3692.0,10504.0,75.5,2.845070423,1174.0,5016,23.40510367,1145.0,70.9,"$448,869 "
KELLER ISD,Fort Worth,22.7,39.0,2011,1074.0,2472.0,59.4,2.301675978,470.0,2004,23.45309381,1120.0,66.4,"$347,047 "
KELLER ISD,Fort Worth,23.1,37.0,2012,1178.0,2734.0,63.1,2.320882852,499.0,2075,24.04819277,1123.0,64.0,"$340,389 "
KELLER ISD,Fort Worth,22.8,44.5,2013,1410.0,3186.0,63.0,2.2595744680000003,499.0,2172,22.97421731,1121.0,63.1,"$345,629 "
KELLER ISD,Fort Worth,23.1,47.2,2014,1574.0,3717.0,62.8,2.361499365,559.0,2315,24.14686825,1124.0,60.8,"$348,489 "
KELLER ISD,Fort Worth,22.8,45.9,2015,1570.0,3975.0,58.7,2.531847134,549.0,2397,22.90362954,1113.0,59.8,"$367,730 "
KELLER ISD,Fort Worth,22.9,49.3,2016,1704.0,4358.0,62.4,2.557511737,561.0,2471,22.70335896,1109.0,60.9,"$379,288 "
KELLER ISD,Fort Worth,23.0,45.5,2017,1837.0,4869.0,63.5,2.650517148,579.0,2619,22.10767468,1111.0,61.9,"$399,061 "
KENNEDALE ISD,Fort Worth,20.7,18.1,2011,51.0,82.0,47.6,1.607843137,42.0,208,20.19230769,1024.0,66.8,"$331,825 "
KENNEDALE ISD,Fort Worth,20.0,18.2,2012,38.0,51.0,62.7,1.3421052629999999,54.0,220,24.54545455,1039.0,67.3,"$316,270 "
KENNEDALE ISD,Fort Worth,21.8,19.5,2013,42.0,52.0,75.0,1.2380952379999999,51.0,226,22.56637168,1056.0,51.3,"$325,209 "
KENNEDALE ISD,Fort Worth,21.3,23.7,2014,43.0,63.0,60.3,1.465116279,38.0,211,18.00947867,1049.0,63.0,"$325,660 "
KENNEDALE ISD,Fort Worth,22.1,21.1,2015,73.0,123.0,56.1,1.684931507,51.0,228,22.36842105,1023.0,64.5,"$335,135 "
KENNEDALE ISD,Fort Worth,21.2,22.9,2016,73.0,126.0,51.6,1.726027397,65.0,240,27.08333333,1045.0,63.8,"$340,139 "
KENNEDALE ISD,Fort Worth,19.8,25.4,2017,73.0,107.0,47.7,1.465753425,52.0,224,23.21428571,1034.0,63.8,"$358,190 "
KERRVILLE ISD,San Antonio,22.8,18.0,2011,153.0,275.0,57.8,1.7973856209999999,72.0,332,21.68674699,1078.0,63.7,"$476,934 "
KERRVILLE ISD,San Antonio,22.5,13.5,2012,132.0,288.0,62.2,2.1818181819999998,51.0,312,16.34615385,1093.0,55.4,"$489,113 "
KERRVILLE ISD,San Antonio,22.4,14.6,2013,180.0,347.0,51.6,1.927777778,65.0,335,19.40298507,1104.0,53.4,"$494,725 "
KERRVILLE ISD,San Antonio,22.3,15.2,2014,207.0,454.0,55.3,2.193236715,74.0,323,22.91021672,1091.0,61.6,"$486,896 "
KERRVILLE ISD,San Antonio,23.7,19.5,2015,199.0,525.0,51.4,2.638190955,58.0,344,16.86046512,1092.0,58.7,"$484,758 "
KERRVILLE ISD,San Antonio,23.0,19.3,2016,184.0,413.0,52.8,2.244565217,75.0,327,22.93577982,1084.0,51.7,"$488,915 "
KERRVILLE ISD,San Antonio,21.6,22.9,2017,171.0,401.0,60.1,2.34502924,85.0,353,24.07932011,1070.0,58.1,"$513,176 "
KLEIN ISD,Houston,22.4,27.4,2011,1119.0,2304.0,57.9,2.058981233,743.0,3065,24.24143556,1094.0,70.6,"$301,357 "
KLEIN ISD,Houston,22.9,28.0,2012,1034.0,2138.0,59.4,2.067698259,717.0,3061,23.42371774,1097.0,65.2,"$285,220 "
KLEIN ISD,Houston,22.4,26.5,2013,1055.0,2110.0,57.7,2.0,720.0,3106,23.18094012,1089.0,61.0,"$282,795 "
KLEIN ISD,Houston,22.4,28.3,2014,1012.5,2211.0,58.6,2.183703704,733.0,3197,22.92774476,1101.0,58.4,"$282,036 "
KLEIN ISD,Houston,22.7,26.8,2015,1241.0,2696.0,55.3,2.172441579,718.0,3406,21.08044627,1094.0,57.7,"$293,054 "
KLEIN ISD,Houston,21.7,40.3,2016,1284.0,2781.0,56.7,2.16588785,768.0,3375,22.75555556,1076.0,56.6,"$314,422 "
KLEIN ISD,Houston,19.7,84.7,2017,1462.5,3214.0,53.9,2.197606838,718.0,3437,20.89031132,1083.0,50.9,"$353,021 "
LA GRANGE ISD,Austin,20.8,15.9,2011,39.0,57.0,73.7,1.4615384619999998,30.0,146,20.54794521,1088.0,63.6,"$523,995 "
LA GRANGE ISD,Austin,20.7,20.7,2012,58.0,83.0,63.9,1.4310344830000001,16.0,111,14.41441441,1084.0,57.7,"$524,082 "
LA GRANGE ISD,Austin,21.6,13.6,2013,74.0,103.0,61.2,1.3918918919999999,30.0,154,19.48051948,1073.0,59.1,"$508,932 "
LA GRANGE ISD,Austin,21.4,11.6,2014,60.0,98.0,60.2,1.6333333330000002,25.0,155,16.12903226,1056.0,50.3,"$557,146 "
LA GRANGE ISD,Austin,23.0,24.1,2015,66.0,125.0,45.6,1.893939394,32.0,133,24.06015038,1082.0,60.9,"$574,724 "
LA GRANGE ISD,Austin,21.8,21.8,2016,63.0,121.0,47.9,1.920634921,30.0,156,19.23076923,1056.0,60.3,"$530,845 "
LA GRANGE ISD,Austin,24.0,18.1,2017,55.0,126.0,46.0,2.290909091,19.0,116,16.37931034,1039.0,57.8,"$549,956 "
LA PORTE ISD,Houston,20.1,16.7,2011,186.0,345.0,36.5,1.85483871,60.0,525,11.42857143,1035.0,48.3,"$849,915 "
LA PORTE ISD,Houston,20.0,20.5,2012,151.0,293.0,41.0,1.9403973509999999,82.0,484,16.94214876,1044.0,50.0,"$823,231 "
LA PORTE ISD,Houston,19.5,11.2,2013,151.0,312.0,43.6,2.0662251659999997,59.0,544,10.84558824,1038.0,40.1,"$845,785 "
LA PORTE ISD,Houston,18.9,13.0,2014,210.0,443.0,29.6,2.10952381,66.0,524,12.59541985,1023.0,44.8,"$898,184 "
LA PORTE ISD,Houston,19.2,10.0,2015,199.0,447.0,30.9,2.246231156,67.0,450,14.88888889,1029.0,49.6,"$942,798 "
LA PORTE ISD,Houston,19.0,13.5,2016,292.0,613.0,22.0,2.099315068,69.0,510,13.52941176,1021.0,45.1,"$982,447 "
LA PORTE ISD,Houston,21.5,14.2,2017,240.0,553.0,19.3,2.304166667,79.0,556,14.20863309,1043.0,45.3,"$1,158,898 "
LA VERNIA ISD,San Antonio,21.9,27.2,2011,52.0,72.0,63.9,1.384615385,44.0,210,20.95238095,1073.0,68.5,"$230,871 "
LA VERNIA ISD,San Antonio,22.2,25.4,2012,56.0,69.0,55.1,1.232142857,42.0,205,20.48780488,1071.0,62.4,"$243,224 "
LA VERNIA ISD,San Antonio,21.2,28.0,2013,48.0,58.0,46.6,1.208333333,37.0,200,18.5,1051.0,53.5,"$260,077 "
LA VERNIA ISD,San Antonio,20.6,25.5,2014,81.0,95.0,45.3,1.1728395059999999,52.0,216,24.07407407,1048.0,62.0,"$268,247 "
LA VERNIA ISD,San Antonio,22.0,25.4,2015,84.0,130.0,35.4,1.547619048,67.0,240,27.91666667,1055.0,69.2,"$269,039 "
LA VERNIA ISD,San Antonio,20.6,22.7,2016,121.0,143.0,30.8,1.181818182,47.0,242,19.421487600000003,1020.0,60.3,"$269,154 "
LA VERNIA ISD,San Antonio,21.5,24.4,2017,156.0,272.0,32.4,1.743589744,75.0,250,30.0,1043.0,68.4,"$301,389 "
LAGO VISTA ISD,Austin,21.1,36.4,2011,55.0,104.0,52.9,1.890909091,21.0,92,22.82608696,1100.0,65.9,"$1,217,369 "
LAGO VISTA ISD,Austin,21.2,44.7,2012,55.0,122.0,60.7,2.218181818,34.0,76,44.73684211,1101.0,77.6,"$1,122,652 "
LAGO VISTA ISD,Austin,23.3,47.4,2013,61.0,123.0,65.0,2.016393443,24.0,97,24.74226804,1109.0,62.9,"$1,091,340 "
LAGO VISTA ISD,Austin,23.0,51.1,2014,54.0,130.0,56.9,2.407407407,24.0,92,26.08695652,1085.0,57.6,"$1,020,808 "
LAGO VISTA ISD,Austin,23.4,35.9,2015,62.0,90.0,58.9,1.451612903,29.0,103,28.15533981,1120.0,70.9,"$992,965 "
LAGO VISTA ISD,Austin,21.8,58.4,2016,59.0,122.0,49.2,2.06779661,41.0,113,36.28318584,1085.0,73.5,"$949,342 "
LAGO VISTA ISD,Austin,22.0,66.0,2017,38.0,81.0,53.1,2.131578947,35.0,103,33.98058252,1116.0,55.3,"$1,002,393 "
LAKE DALLAS ISD,Fort Worth,21.8,23.0,2011,75.0,116.0,49.1,1.5466666669999998,47.0,251,18.7250996,1069.0,63.0,"$324,484 "
LAKE DALLAS ISD,Fort Worth,22.0,22.7,2012,72.0,106.0,52.8,1.4722222219999999,40.0,260,15.38461538,1078.0,59.2,"$313,195 "
LAKE DALLAS ISD,Fort Worth,22.3,36.5,2013,75.0,111.0,43.2,1.48,60.0,282,21.27659574,1089.0,59.6,"$320,677 "
LAKE DALLAS ISD,Fort Worth,22.5,29.9,2014,67.0,87.0,54.0,1.298507463,61.0,274,22.26277372,1062.0,58.0,"$327,185 "
LAKE DALLAS ISD,Fort Worth,22.5,34.9,2015,95.0,148.0,50.7,1.5578947369999998,80.0,281,28.46975089,1081.0,60.5,"$331,317 "
LAKE DALLAS ISD,Fort Worth,21.4,38.0,2016,97.0,169.0,56.2,1.742268041,61.0,303,20.1320132,1029.0,58.1,"$347,364 "
LAKE DALLAS ISD,Fort Worth,22.2,28.8,2017,94.0,195.0,53.8,2.074468085,71.0,295,24.06779661,1079.0,59.3,"$378,632 "
LAKE TRAVIS ISD,Austin,24.3,47.7,2011,348.0,714.0,73.0,2.051724138,153.0,424,36.08490566,1187.0,90.8,"$1,066,698 "
LAKE TRAVIS ISD,Austin,25.2,45.4,2012,360.0,752.0,78.5,2.088888889,152.0,513,29.62962963,1188.0,79.7,"$965,921 "
LAKE TRAVIS ISD,Austin,24.7,54.5,2013,438.0,988.0,72.3,2.255707763,186.0,494,37.65182186,1205.0,86.8,"$939,378 "
LAKE TRAVIS ISD,Austin,25.1,56.5,2014,487.0,1036.0,71.9,2.127310062,177.0,533,33.20825516,1199.0,81.6,"$915,434 "
LAKE TRAVIS ISD,Austin,24.9,56.8,2015,533.0,1340.0,64.6,2.514071295,158.0,555,28.46846847,1173.0,83.4,"$919,348 "
LAKE TRAVIS ISD,Austin,24.6,73.1,2016,559.0,1398.0,69.5,2.500894454,174.0,588,29.59183673,1178.0,77.0,"$959,682 "
