Group,District,DistName,County,CntyName,Region,RegnName,Math,Reading,Writing,Total,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate
All Students,061911,Northwest ISD,061,Denton County,11,Fort Worth,510,503,478,1013,1083,685,63.3,196,28.6
All Students,061912,Lake Dallas ISD,061,Denton County,11,Fort Worth,502,496,461,998,274,159,58,43,27
All Students,061914,Little Elm ISD,061,Denton County,11,Fort Worth,490,474,457,964,365,191,52.3,37,19.4
All Students,062901,Cuero ISD,062,Dewitt County,03,Victoria,486,482,449,968,<125,<25,19.2,<25,17.4
All Students,062902,Nordheim ISD,062,Dewitt County,03,Victoria,488,525,488,1013,<25,<25,50,<25,
All Students,062903,Yoakum ISD,062,Dewitt County,03,Victoria,545,515,515,1060,124,15,12.1,7,46.7
All Students,062904,Yorktown ISD,062,Dewitt County,03,Victoria,528,462,451,991,<50,<25,54.5,<25,22.2
All Students,063903,Spur ISD,063,Dickens County,17,Lubbock,595,540,530,1135,<25,<25,10.5,<25,100
All Students,064903,Carrizo Springs CISD,064,Dimmit County,20,San Antonio,438,421,416,859,<150,<100,58.1,<25,5.3
All Students,065901,Clarendon ISD,065,Donley County,16,Amarillo,,,,,<50,<25,2.9,<25,
All Students,066902,San Diego ISD,066,Duval County,02,Corpus Christi,443,450,437,893,<100,<25,3.4,<25,
All Students,066903,Freer ISD,066,Duval County,02,Corpus Christi,,,,,<75,<25,2,<25,
All Students,067902,Cisco ISD,067,Eastland County,14,Abilene,490,522,477,1012,<75,<25,14.9,<25,40
All Students,067903,Eastland ISD,067,Eastland County,14,Abilene,492,467,442,959,78,43,55.1,5,11.6
All Students,067904,Gorman ISD,067,Eastland County,14,Abilene,533,478,438,1012,<25,<25,40,<25,33.3
All Students,067907,Ranger ISD,067,Eastland County,14,Abilene,586,540,468,1126,<50,<25,17.2,<25,80
All Students,068801,Richard Milburn Academy (Ector Cou,068,Ector County,18,Midland,420,377,414,798,<150,<25,15.3,<25,4.5
All Students,068901,Ector County ISD,068,Ector County,18,Midland,475,451,438,926,1245,475,38.2,68,14.3
All Students,069901,Rocksprings ISD,069,Edwards County,15,San Angelo,,,,,<25,<25,4.8,<25,
All Students,070801,Waxahachie Faith Family Academy,070,Ellis County,10,Richardson,448,455,433,903,<25,<25,35.3,<25,16.7
All Students,070901,Avalon ISD,070,Ellis County,10,Richardson,441,431,419,872,<25,<25,66.7,<25,7.1
All Students,070903,Ennis ISD,070,Ellis County,10,Richardson,508,485,465,993,341,78,22.9,20,25.6
All Students,070905,Ferris ISD,070,Ellis County,10,Richardson,456,436,425,893,157,79,50.3,5,6.3
All Students,070907,Italy ISD,070,Ellis County,10,Richardson,468,447,388,915,<50,<25,28.9,<25,
All Students,070908,Midlothian ISD,070,Ellis County,10,Richardson,526,498,468,1024,527,241,45.7,74,30.7
All Students,070910,Palmer ISD,070,Ellis County,10,Richardson,476,451,435,927,<75,<50,43.7,<25,9.7
All Students,070911,Red Oak ISD,070,Ellis County,10,Richardson,494,486,461,979,451,216,47.9,46,21.3
All Students,070912,Waxahachie ISD,070,Ellis County,10,Richardson,507,496,460,1003,557,276,49.6,70,25.4
All Students,070915,Maypearl ISD,070,Ellis County,10,Richardson,518,494,461,1012,75,27,36,5,18.5
All Students,071801,Burnham Wood Charter School Distri,071,El Paso County,19,El Paso,507,504,453,1011,<25,<25,70.6,<25,16.7
All Students,071803,Paso Del Norte Academy Charter Dis,071,El Paso County,19,El Paso,364,349,356,713,<125,<25,8.6,<25,
All Students,071804,El Paso Academy,071,El Paso County,19,El Paso,431,427,405,858,<150,<25,8.6,<25,9.1
All Students,071806,Harmony Science Acad (El Paso),071,El Paso County,19,El Paso,504,461,461,966,<75,<75,100,<25,23.5
All Students,071901,Clint ISD,071,El Paso County,19,El Paso,419,356,371,775,651,704,100,21,3
All Students,071902,El Paso ISD,071,El Paso County,19,El Paso,504,473,466,977,4036,1533,38,377,24.6
All Students,071903,Fabens ISD,071,El Paso County,19,El Paso,429,373,383,803,<150,<125,81.3,<25,2.7
All Students,071904,San Elizario ISD,071,El Paso County,19,El Paso,413,373,370,786,<250,<150,60.3,<25,4.3
All Students,071905,Ysleta ISD,071,El Paso County,19,El Paso,422,381,387,804,2904,2972,100,143,4.8
All Students,071906,Anthony ISD,071,El Paso County,19,El Paso,518,528,476,1046,<50,<25,12.2,<25,
All Students,071907,Canutillo ISD,071,El Paso County,19,El Paso,422,388,391,810,395,261,66.1,6,2.3
All Students,071908,Tornillo ISD,071,El Paso County,19,El Paso,418,366,379,785,<100,<75,67.3,<25,3
All Students,071909,Socorro ISD,071,El Paso County,19,El Paso,452,422,417,874,3033,1583,52.2,107,6.8
All Students,072801,Premier High Schools,072,Erath County,11,Fort Worth,449,463,438,912,890,156,17.5,19,12.2
All Students,072802,Erath Excels Academy Inc,072,Erath County,11,Fort Worth,440,466,412,906,<75,<25,19.6,<25,10
All Students,072902,Dublin ISD,072,Erath County,11,Fort Worth,476,434,419,911,<75,<50,41.4,<25,13.8
All Students,072903,Stephenville ISD,072,Erath County,11,Fort Worth,517,494,477,1011,245,144,58.8,40,27.8
All Students,072908,Huckabay ISD,072,Erath County,11,Fort Worth,495,487,448,982,<25,<25,75,<25,33.3
All Students,072909,Lingleville ISD,072,Erath County,11,Fort Worth,405,400,368,805,<25,<25,42.9,<25,
All Students,073903,Marlin ISD,073,Falls County,12,Waco,376,357,366,732,<75,<50,64.2,<25,
All Students,073905,Rosebud-Lott ISD,073,Falls County,12,Waco,437,445,435,882,<50,<25,27.7,<25,15.4
All Students,074903,Bonham ISD,074,Fannin County,10,Richardson,490,498,475,988,109,34,31.2,6,17.6
All Students,074904,Dodd City ISD,074,Fannin County,10,Richardson,,,,,<25,<25,7.1,<25,
All Students,074905,Ector ISD,074,Fannin County,10,Richardson,520,497,427,1017,<25,<25,17.6,<25,
All Students,074907,Honey Grove ISD,074,Fannin County,10,Richardson,410,485,425,895,<50,<25,6.3,<25,
All Students,074909,Leonard ISD,074,Fannin County,10,Richardson,466,475,448,942,78,37,47.4,6,16.2
All Students,074911,Savoy ISD,074,Fannin County,10,Richardson,528,500,483,1028,<25,<25,42.9,<25,22.2
All Students,074912,Trenton ISD,074,Fannin County,10,Richardson,488,487,469,975,<75,<25,34.6,<25,16.7
All Students,074917,Sam Rayburn ISD,074,Fannin County,10,Richardson,436,452,478,888,<50,<25,15.6,<25,20
All Students,075901,Flatonia ISD,075,Fayette County,13,Austin,460,416,413,876,<50,<50,69.8,<25,6.7
All Students,075902,La Grange ISD,075,Fayette County,13,Austin,506,470,465,977,155,78,50.3,15,19.2
All Students,075903,Schulenburg ISD,075,Fayette County,13,Austin,519,479,451,998,<75,<50,53.4,<25,22.6
All Students,075906,Fayetteville ISD,075,Fayette County,13,Austin,489,475,432,964,<25,<25,76.5,<25,23.1
All Students,075908,Round Top-Carmine ISD,075,Fayette County,13,Austin,492,463,463,955,<25,<25,42.9,<25,16.7
All Students,076903,Roby CISD,076,Fisher County,14,Abilene,510,535,490,1045,<25,<25,12.5,<25,50
All Students,077901,Floydada ISD,077,Floyd County,17,Lubbock,455,430,483,885,<50,<25,12.5,<25,25
All Students,077902,Lockney ISD,077,Floyd County,17,Lubbock,543,485,450,1028,<50,<25,11.4,<25,25
All Students,078901,Crowell ISD,078,Foard County,09,Wichita Falls,,,,,<25,<25,6.3,<25,
All Students,079901,Lamar CISD,079,Fort Bend County,04,Houston,504,488,473,992,1606,914,56.9,248,27.1
All Students,079906,Needville ISD,079,Fort Bend County,04,Houston,502,486,472,988,188,77,41,15,19.5
All Students,079907,Fort Bend ISD,079,Fort Bend County,04,Houston,533,501,494,1034,5031,3747,74.5,1355,36.2
All Students,079910,Stafford MSD,079,Fort Bend County,04,Houston,461,441,435,902,222,151,68,14,9.3
All Students,080901,Mount Vernon ISD,080,Franklin County,08,Mt Pleasant,585,575,535,1160,<125,<25,2,<25,100
All Students,081902,Fairfield ISD,081,Freestone County,12,Waco,526,521,497,1047,102,11,10.8,5,45.5
All Students,081904,Teague ISD,081,Freestone County,12,Waco,508,487,455,995,<75,<25,20.5,<25,26.7
All Students,081905,Wortham ISD,081,Freestone County,12,Waco,494,498,459,991,<50,<25,21.6,<25,25
All Students,082902,Dilley ISD,082,Frio County,20,San Antonio,449,431,392,880,<75,<25,21.6,<25,18.2
All Students,082903,Pearsall ISD,082,Frio County,20,San Antonio,545,525,550,1070,<125,<25,1.9,<25,
All Students,083901,Seagraves ISD,083,Gaines County,17,Lubbock,375,360,430,735,<50,<25,5.7,<25,
All Students,083903,Seminole ISD,083,Gaines County,17,Lubbock,498,466,444,964,157,67,42.7,12,17.9
All Students,084805,Premier Learning Academy,084,Galveston County,04,Houston,475,445,403,920,<25,<25,30.8,<25,
All Students,084901,Dickinson ISD,084,Galveston County,04,Houston,474,454,432,928,<550,<275,46.5,<50,17
All Students,084902,Galveston ISD,084,Galveston County,04,Houston,472,446,440,918,<400,<200,48,<50,15.3
All Students,084903,High Island ISD,084,Galveston County,05,Beaumont,423,420,369,843,<25,<25,53.3,<25,
All Students,084904,La Marque ISD,084,Galveston County,04,Houston,421,406,394,826,<125,<75,50.4,<25,5.1
All Students,084906,Texas City ISD,084,Galveston County,04,Houston,459,445,422,905,364,175,48.1,26,14.9
All Students,084908,Hitchcock ISD,084,Galveston County,04,Houston,391,362,338,753,<75,<25,25.5,<25,7.7
All Students,084909,Santa Fe ISD,084,Galveston County,04,Houston,482,468,440,950,287,92,32.1,15,16.3
All Students,084910,Clear Creek ISD,084,Galveston County,04,Houston,549,530,509,1079,2748,1877,68.3,817,43.5
All Students,084911,Friendswood ISD,084,Galveston County,04,Houston,567,546,529,1113,491,392,79.8,193,49.2
All Students,085902,Post ISD,085,Garza County,17,Lubbock,460,420,410,880,<75,<25,3.6,<25,
All Students,085903,Southland ISD,085,Garza County,17,Lubbock,,,,,<25,<25,6.3,<25,
All Students,086901,Fredericksburg ISD,086,Gillespie County,13,Austin,509,504,481,1013,235,142,60.4,46,32.4
All Students,086902,Harper ISD,086,Gillespie County,13,Austin,482,475,459,957,<50,<25,35,<25,21.4
All Students,087901,Glasscock County ISD,087,Glasscock County,18,Midland,,,,,<50,<25,4,<25,
All Students,088902,Goliad ISD,088,Goliad County,03,Victoria,501,458,432,959,<100,<50,35.1,<25,12.1
All Students,089901,Gonzales ISD,089,Gonzales County,13,Austin,476,473,465,949,153,44,28.8,12,27.3
All Students,089903,Nixon-Smiley CISD,089,Gonzales County,13,Austin,516,470,467,986,<75,<25,11.1,<25,42.9
All Students,089905,Waelder ISD,089,Gonzales County,13,Austin,376,328,340,704,<25,<25,55.6,<25,
All Students,090903,McLean ISD,090,Gray County,16,Amarillo,423,443,423,865,<25,<25,28.6,<25,
All Students,090904,Pampa ISD,090,Gray County,16,Amarillo,505,490,468,995,219,50,22.8,10,20
All Students,091901,Bells ISD,091,Grayson County,10,Richardson,506,497,475,1003,58,24,41.4,7,29.2
All Students,091902,Collinsville ISD,091,Grayson County,10,Richardson,505,520,525,1025,<50,<25,7.7,<25,50
All Students,091903,Denison ISD,091,Grayson County,10,Richardson,521,504,470,1024,282,59,20.9,19,32.2
All Students,091905,Howe ISD,091,Grayson County,10,Richardson,503,490,465,993,<100,<50,38.7,<25,13.8
All Students,091906,Sherman ISD,091,Grayson County,10,Richardson,526,516,491,1042,377,133,35.3,53,39.8
All Students,091908,Van Alstyne ISD,091,Grayson County,10,Richardson,512,497,465,1009,96,45,46.9,9,20
All Students,091909,Whitesboro ISD,091,Grayson County,10,Richardson,496,519,487,1015,<125,<25,12.6,<25,30.8
All Students,091910,Whitewright ISD,091,Grayson County,10,Richardson,517,515,499,1032,51,21,41.2,5,23.8
All Students,091913,Pottsboro ISD,091,Grayson County,10,Richardson,550,544,536,1094,71,35,49.3,17,48.6
All Students,091914,S And S CISD,091,Grayson County,10,Richardson,498,494,478,992,71,24,33.8,5,20.8
All Students,091917,Gunter ISD,091,Grayson County,10,Richardson,513,475,482,988,61,30,49.2,5,16.7
All Students,091918,Tom Bean ISD,091,Grayson County,10,Richardson,533,515,475,1048,64,19,29.7,9,47.4
All Students,092801,East Texas Charter Schools,092,Gregg County,07,Kilgore,515,510,460,1025,<75,<25,3.6,<25,50
All Students,092901,Gladewater ISD,092,Gregg County,07,Kilgore,500,501,466,1001,<125,<25,18.2,<25,25
All Students,092902,Kilgore ISD,092,Gregg County,07,Kilgore,504,524,483,1027,221,33,14.9,7,21.2
All Students,092903,Longview ISD,092,Gregg County,07,Kilgore,491,485,469,976,<550,<200,36,<75,26.6
All Students,092904,Pine Tree ISD,092,Gregg County,07,Kilgore,515,491,462,1006,<275,<125,39.1,<50,28.3
All Students,092906,Sabine ISD,092,Gregg County,07,Kilgore,521,499,453,1020,76,28,36.8,7,25
All Students,092907,Spring Hill ISD,092,Gregg County,07,Kilgore,540,538,503,1078,96,24,25,12,50
All Students,092908,White Oak ISD,092,Gregg County,07,Kilgore,513,481,471,994,80,18,22.5,5,27.8
All Students,093901,Anderson-Shiro CISD,093,Grimes County,06,Huntsville,479,461,452,940,<50,<25,49,<25,4.2
All Students,093903,Iola ISD,093,Grimes County,06,Huntsville,487,445,431,933,<50,<25,41.7,<25,13.3
All Students,093904,Navasota ISD,093,Grimes County,06,Huntsville,455,459,438,914,<175,<100,47.2,<25,18.7
All Students,093905,Richards ISD,093,Grimes County,06,Huntsville,524,474,450,998,<25,<25,35.7,<25,
All Students,094901,Seguin ISD,094,Guadalupe County,13,Austin,476,464,441,940,413,195,47.2,33,16.9
All Students,094902,Schertz-Cibolo-U City ISD,094,Guadalupe County,20,San Antonio,508,492,463,999,1015,651,64.1,162,24.9
All Students,094903,Navarro ISD,094,Guadalupe County,13,Austin,504,480,459,984,117,80,68.4,18,22.5
All Students,094904,Marion ISD,094,Guadalupe County,13,Austin,492,472,446,963,109,58,53.2,8,13.8
All Students,095901,Abernathy ISD,095,Hale County,17,Lubbock,460,445,410,905,<50,<25,13,<25,16.7
All Students,095902,Cotton Center ISD,095,Hale County,17,Lubbock,438,466,420,904,<25,<25,41.7,<25,20
All Students,095903,Hale Center ISD,095,Hale County,17,Lubbock,385,385,380,770,<50,<25,5.9,<25,
All Students,095905,Plainview ISD,095,Hale County,17,Lubbock,546,524,501,1070,<325,<50,9.2,<25,44.8
All Students,096904,Memphis ISD,096,Hall County,16,Amarillo,,,,,<50,<25,2.3,<25,
All Students,097902,Hamilton ISD,097,Hamilton County,12,Waco,501,510,495,1011,<25,<25,100,<25,28.6
All Students,097903,Hico ISD,097,Hamilton County,12,Waco,575,545,558,1120,35,10,28.6,6,60
All Students,098901,Gruver ISD,098,Hansford County,16,Amarillo,437,450,413,887,<50,<25,9.4,<25,
All Students,098904,Spearman ISD,098,Hansford County,16,Amarillo,,,,,<75,<25,1.8,<25,
All Students,099902,Chillicothe ISD,099,Hardeman County,09,Wichita Falls,,,,,<25,<25,8.3,<25,
All Students,100903,Kountze ISD,100,Hardin County,05,Beaumont,476,473,440,949,<100,<50,50,<25,13.3
All Students,100904,Silsbee ISD,100,Hardin County,05,Beaumont,471,481,436,952,175,105,60,17,16.2
All Students,100905,Hardin-Jefferson ISD,100,Hardin County,05,Beaumont,503,476,455,979,114,84,73.7,15,17.9
All Students,100907,Lumberton ISD,100,Hardin County,05,Beaumont,496,484,451,980,252,171,67.9,29,17
All Students,100908,West Hardin County CISD,100,Hardin County,05,Beaumont,455,442,415,897,<50,<25,33.3,<25,10
All Students,101804,George I Sanchez Charter,101,Harris County,04,Houston,389,353,361,743,<100,<50,37.5,<25,
All Students,101805,Girls & Boys Preparatory Academy,101,Harris County,04,Houston,363,372,378,735,<25,<25,28.6,<25,
All Students,101806,Raul Yzaguirre School For Success,101,Harris County,04,Houston,410,401,383,811,<75,<50,67.2,<25,
All Students,101809,Bay Area Charter Inc,101,Harris County,04,Houston,462,453,441,916,<25,<25,39.1,<25,22.2
All Students,101813,Kipp Inc Charter,101,Harris County,04,Houston,449,425,414,873,<200,<100,46.4,<25,3.5
All Students,101821,Houston Heights High School,101,Harris County,04,Houston,370,327,303,697,<75,<25,15.9,<25,
All Students,101822,Jamie's House Charter School,101,Harris County,04,Houston,367,326,299,694,<25,<25,,<25,
All Students,101828,Houston Gateway Academy Inc,101,Harris County,04,Houston,418,394,398,812,<50,<25,46.4,<25,
All Students,101837,Calvin Nelms Charter Schools,101,Harris County,04,Houston,470,451,427,921,<50,<25,47.5,<25,15.8
All Students,101838,Southwest School,101,Harris County,04,Houston,455,415,423,870,<100,<75,53.1,<25,13.5
All Students,101845,Yes Prep Public Schools Inc,101,Harris County,04,Houston,503,457,462,960,455,498,100,77,15.5
All Students,101846,Harmony Science Academy,101,Harris County,04,Houston,529,493,488,1022,124,167,100,60,35.9
All Students,101854,Richard Milburn Academy (Suburban,101,Harris County,04,Houston,415,390,382,805,<50,<25,12.8,<25,
All Students,101858,Harmony School Of Excellence,101,Harris County,04,Houston,537,512,523,1050,89,95,100,42,44.2
All Students,101902,Aldine ISD,101,Harris County,04,Houston,448,413,407,860,3080,1638,53.2,105,6.4
All Students,101903,Alief ISD,101,Harris County,04,Houston,454,423,415,877,2600,1675,64.4,169,10.1
All Students,101905,Channelview ISD,101,Harris County,04,Houston,455,427,413,882,486,250,51.4,17,6.8
All Students,101906,Crosby ISD,101,Harris County,04,Houston,487,476,455,963,307,112,36.5,22,19.6
All Students,101907,Cypress-Fairbanks ISD,101,Harris County,04,Houston,523,500,480,1023,7161,4274,59.7,1410,33
All Students,101908,Deer Park ISD,101,Harris County,04,Houston,509,478,464,986,928,439,47.3,99,22.6
All Students,101909,North Forest Isd,101,Harris County,04,Houston,340,348,330,688,<25,<25,,<25,
All Students,101910,Galena Park ISD,101,Harris County,04,Houston,456,434,430,890,1541,386,25,33,8.5
All Students,101911,Goose Creek CISD,101,Harris County,04,Houston,491,462,437,953,1301,415,31.9,75,18.1
All Students,101912,Houston ISD,101,Harris County,04,Houston,434,405,407,839,9580,9384,98,1181,12.6
All Students,101913,Humble ISD,101,Harris County,04,Houston,511,501,475,1012,2562,1547,60.4,497,32.1
All Students,101914,Katy ISD,101,Harris County,04,Houston,551,524,510,1074,4457,3118,70,1316,42.2
All Students,101915,Klein ISD,101,Harris County,04,Houston,521,502,480,1024,3197,1868,58.4,607,32.5
All Students,101916,La Porte ISD,101,Harris County,04,Houston,483,470,442,953,<525,<250,44.8,<50,20.9
All Students,101917,Pasadena ISD,101,Harris County,04,Houston,463,437,424,901,2997,1513,50.5,184,12.2
All Students,101919,Spring ISD,101,Harris County,04,Houston,402,388,384,790,1977,1910,96.6,110,5.8
All Students,101920,Spring Branch ISD,101,Harris County,04,Houston,534,503,499,1037,2048,1471,71.8,591,40.2
All Students,101921,Tomball ISD,101,Harris County,04,Houston,531,512,487,1043,752,496,66,175,35.3
All Students,101924,Sheldon ISD,101,Harris County,04,Houston,438,411,402,849,383,219,57.2,8,3.7
All Students,101925,Huffman ISD,101,Harris County,04,Houston,499,489,457,988,202,107,53,21,19.6
All Students,102902,Marshall ISD,102,Harrison County,07,Kilgore,481,468,448,949,324,80,24.7,16,20
All Students,102903,Waskom ISD,102,Harrison County,07,Kilgore,495,455,460,950,<75,<25,3.3,<25,
All Students,102904,Hallsville ISD,102,Harrison County,07,Kilgore,495,476,448,972,301,120,39.9,28,23.3
All Students,102905,Harleton ISD,102,Harrison County,07,Kilgore,515,430,415,945,<50,<25,4.3,<25,
All Students,102906,Elysian Fields ISD,102,Harrison County,07,Kilgore,517,500,463,1017,<75,<25,5.7,<25,66.7
All Students,104901,Haskell CISD,104,Haskell County,14,Abilene,513,498,518,1010,<50,<25,9.8,<25,25
All Students,105801,Katherine Anne Porter School,105,Hays County,13,Austin,516,546,502,1062,<50,<25,40,<25,38.9
All Students,105902,San Marcos CISD,105,Hays County,13,Austin,484,468,447,952,512,171,33.4,42,24.6
All Students,105904,Dripping Springs ISD,105,Hays County,13,Austin,549,549,520,1098,334,255,76.3,118,46.3
All Students,105905,Wimberley ISD,105,Hays County,13,Austin,554,549,516,1102,162,113,69.8,58,51.3
All Students,105906,Hays CISD,105,Hays County,13,Austin,494,475,452,969,957,565,59,138,24.4
All Students,106901,Canadian ISD,106,Hemphill County,16,Amarillo,,,,,<50,<25,2.4,<25,100
All Students,107901,Athens ISD,107,Henderson County,07,Kilgore,501,486,462,987,230,49,21.3,13,26.5
All Students,107902,Brownsboro ISD,107,Henderson County,07,Kilgore,503,503,473,1006,208,57,27.4,16,28.1
All Students,107904,Cross Roads ISD,107,Henderson County,07,Kilgore,433,451,409,884,<50,<25,38.5,<25,20
All Students,107905,Eustace ISD,107,Henderson County,07,Kilgore,486,459,470,945,<25,<50,100,<25,11.1
All Students,107906,Malakoff ISD,107,Henderson County,07,Kilgore,462,444,437,906,<100,<50,30.6,<25,7.7
All Students,107907,Trinidad ISD,107,Henderson County,07,Kilgore,,,,,<25,<25,11.1,<25,
All Students,107910,Lapoynor ISD,107,Henderson County,07,Kilgore,451,457,419,908,<25,<25,70,<25,7.1
All Students,108801,Ignite Public Schools And Communit,108,Hidalgo County,01,Edinburg,,,,,<200,<25,0.6,<25,
All Students,108804,Midvalley Academy Charter District,108,Hidalgo County,01,Edinburg,,,,,<125,<25,0.9,<25,100
All Students,108807,Idea Public Schools,108,Hidalgo County,01,Edinburg,470,435,442,905,510,162,31.8,20,12.3
All Students,108808,Vanguard Academy,108,Hidalgo County,01,Edinburg,457,422,439,879,<25,<25,90,<25,
All Students,108902,Donna ISD,108,Hidalgo County,01,Edinburg,475,433,433,908,755,31,4.1,5,16.1
All Students,108903,Edcouch-Elsa ISD,108,Hidalgo County,01,Edinburg,440,396,401,836,303,141,46.5,14,9.9
All Students,108904,Edinburg CISD,108,Hidalgo County,01,Edinburg,483,450,451,933,2010,361,18,70,19.4
All Students,108905,Hidalgo ISD,108,Hidalgo County,01,Edinburg,434,405,405,839,<225,<125,49.8,<25,1.9
All Students,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,497,474,460,970,1500,718,47.9,168,23.4
All Students,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,501,519,488,1020,<350,<25,2.4,<25,25
All Students,108908,Mission CISD,108,Hidalgo County,01,Edinburg,457,452,457,910,778,75,9.6,9,12
All Students,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,416,396,393,812,1861,347,18.6,13,3.7
All Students,108910,Progreso ISD,108,Hidalgo County,01,Edinburg,,,,,<125,<25,0.8,<25,
All Students,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,491,466,452,957,740,484,65.4,86,17.8
All Students,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,435,410,407,845,1633,248,15.2,15,6
All Students,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,530,503,481,1033,1025,32,3.1,8,25
All Students,108915,Monte Alto ISD,108,Hidalgo County,01,Edinburg,428,403,394,831,<50,<25,30.3,<25,
All Students,108916,Valley View ISD,108,Hidalgo County,01,Edinburg,414,397,369,811,<325,<25,2.2,<25,
All Students,109901,Abbott ISD,109,Hill County,12,Waco,523,496,468,1019,<50,<25,44.4,<25,33.3
All Students,109902,Bynum ISD,109,Hill County,12,Waco,483,440,443,923,<25,<25,17.6,<25,33.3
All Students,109904,Hillsboro ISD,109,Hill County,12,Waco,491,449,439,941,<100,<50,35.7,<25,17.1
All Students,109905,Hubbard ISD,109,Hill County,12,Waco,523,503,463,1025,<50,<25,26.8,<25,27.3
All Students,109907,Itasca ISD,109,Hill County,12,Waco,478,432,415,910,<75,<25,39.7,<25,8.7
All Students,109911,Whitney ISD,109,Hill County,12,Waco,514,518,497,1032,98,27,27.6,10,37
All Students,109912,Aquilla ISD,109,Hill County,12,Waco,456,491,480,947,<25,<25,31.8,<25,
All Students,109913,Blum ISD,109,Hill County,12,Waco,510,470,420,980,<25,<25,15.4,<25,50
All Students,109914,Penelope ISD,109,Hill County,12,Waco,468,453,476,921,<25,<25,41.7,<25,10
All Students,110901,Anton ISD,110,Hockley County,17,Lubbock,513,543,545,1055,<25,<25,26.7,<25,25
All Students,110902,Levelland ISD,110,Hockley County,17,Lubbock,474,472,452,945,166,25,15.1,5,20
All Students,110905,Ropes ISD,110,Hockley County,17,Lubbock,456,443,456,899,<25,<25,47.4,<25,22.2
All Students,110906,Smyer ISD,110,Hockley County,17,Lubbock,508,460,448,968,<25,<25,22.7,<25,
All Students,110907,Sundown ISD,110,Hockley County,17,Lubbock,512,455,437,967,32,17,53.1,6,35.3
All Students,110908,Whitharral ISD,110,Hockley County,17,Lubbock,528,538,534,1066,<25,<25,55.6,<25,40
All Students,111901,Granbury ISD,111,Hood County,11,Fort Worth,515,501,469,1016,395,180,45.6,51,28.3
All Students,111902,Lipan ISD,111,Hood County,11,Fort Worth,532,484,462,1015,<25,<25,57.9,<25,18.2
All Students,111903,Tolar ISD,111,Hood County,11,Fort Worth,498,502,473,999,46,28,60.9,7,25
All Students,112901,Sulphur Springs ISD,112,Hopkins County,08,Mt Pleasant,488,491,464,980,231,65,28.1,15,23.1
All Students,112905,Cumby ISD,112,Hopkins County,08,Mt Pleasant,480,462,380,942,<25,<25,28.6,<25,16.7
All Students,112906,North Hopkins ISD,112,Hopkins County,08,Mt Pleasant,495,540,500,1035,<50,<25,5.9,<25,
All Students,112907,Miller Grove ISD,112,Hopkins County,08,Mt Pleasant,525,470,470,995,<25,<25,11.1,<25,
All Students,112908,Como-Pickton CISD,112,Hopkins County,08,Mt Pleasant,,,,,<50,<25,2.2,<25,
All Students,112909,Saltillo ISD,112,Hopkins County,08,Mt Pleasant,,,,,<25,<25,6.7,<25,
All Students,112910,Sulphur Bluff ISD,112,Hopkins County,08,Mt Pleasant,530,480,435,1010,<25,<25,10.5,<25,
All Students,113901,Crockett ISD,113,Houston County,06,Huntsville,398,387,374,785,<75,<50,49.2,<25,3.2
All Students,113902,Grapeland ISD,113,Houston County,06,Huntsville,464,477,442,941,<50,<25,39,<25,18.8
All Students,113903,Lovelady ISD,113,Houston County,06,Huntsville,478,473,468,952,<50,<25,40.6,<25,15.4
All Students,113905,Latexo ISD,113,Houston County,06,Huntsville,430,423,409,853,<25,<25,91.7,<25,4.5
All Students,113906,Kennard ISD,113,Houston County,06,Huntsville,458,448,437,905,<25,<25,54.2,<25,7.7
All Students,114901,Big Spring ISD,114,Howard County,18,Midland,510,465,475,975,<225,<25,1,<25,
All Students,114902,Coahoma ISD,114,Howard County,18,Midland,480,520,500,1000,<75,<25,4,<25,
All Students,114904,Forsan ISD,114,Howard County,18,Midland,490,545,492,1035,<50,<25,12.5,<25,50
All Students,115901,Ft Hancock ISD,115,Hudspeth County,19,El Paso,425,373,368,798,<50,<50,60.9,<25,
All Students,115902,Sierra Blanca ISD,115,Hudspeth County,19,El Paso,400,450,435,850,<25,<25,,<25,
All Students,116801,Phoenix Charter School,116,Hunt County,10,Richardson,397,417,404,814,<50,<25,50,<25,7.1
All Students,116901,Caddo Mills ISD,116,Hunt County,10,Richardson,543,507,507,1050,111,49,44.1,20,40.8
All Students,116902,Celeste ISD,116,Hunt County,10,Richardson,474,465,456,939,<50,<25,25.6,<25,20
All Students,116903,Commerce ISD,116,Hunt County,10,Richardson,484,473,451,957,98,38,38.8,7,18.4
All Students,116905,Greenville ISD,116,Hunt County,10,Richardson,483,463,439,946,<250,<100,38.2,<25,17.2
All Students,116906,Lone Oak ISD,116,Hunt County,10,Richardson,495,483,451,978,67,30,44.8,8,26.7
All Students,116908,Quinlan ISD,116,Hunt County,10,Richardson,478,465,435,943,<150,<50,28.1,<25,10.3
All Students,116909,Wolfe City ISD,116,Hunt County,10,Richardson,514,520,486,1034,<50,<25,14.9,<25,28.6
