Group,district,DistName,cntyname,RegnName,Region,Math,Reading,Writing,Total,Above_Crit_Rate,Exnees_Mskd,Crit_Mskd,Part_Rate,Grads_Mskd
All Students,70901,Avalon ISD,Ellis County,Richardson,10,472,448,440,920,,<10,<5,,17
All Students,70903,Ennis ISD,Ellis County,Richardson,10,497,488,475,985,26.3,80,21,23.2,345
All Students,70905,Ferris ISD,Ellis County,Richardson,10,470,445,426,915,11.9,67,8,50,134
All Students,70907,Italy ISD,Ellis County,Richardson,10,490,443,434,933,,14,<5,29.8,47
All Students,70908,Midlothian ISD,Ellis County,Richardson,10,514,494,461,1008,24.5,253,62,48.6,521
All Students,70909,Milford ISD,Ellis County,Richardson,10,,,,,,<5,<5,,13
All Students,70910,Palmer ISD,Ellis County,Richardson,10,494,463,455,957,21.2,33,7,44,75
All Students,70911,Red Oak ISD,Ellis County,Richardson,10,486,471,444,957,20.7,213,44,45.8,465
All Students,70912,Waxahachie ISD,Ellis County,Richardson,10,496,481,459,977,21.1,247,52,48.9,505
All Students,70915,Maypearl ISD,Ellis County,Richardson,10,481,471,453,952,,44,<5,56.4,78
All Students,71801,Burnham Wood Charter School Distri,El Paso County,El Paso,19,463,446,450,909,,13,<5,130,10
All Students,71803,Paso Del Norte Academy Charter Dis,El Paso County,El Paso,19,424,398,383,821,,8,<5,7.7,104
All Students,71804,El Paso Academy,El Paso County,El Paso,19,447,430,410,877,,11,<5,7.9,140
All Students,71806,Harmony Science Acad (El Paso),El Paso County,El Paso,19,511,495,472,1006,31.4,35,11,76.1,46
All Students,71901,Clint ISD,El Paso County,El Paso,19,421,373,375,795,2.1,617,13,98.2,628
All Students,71902,El Paso ISD,El Paso County,El Paso,19,500,470,460,970,20.2,1622,327,41.1,3945
All Students,71903,Fabens ISD,El Paso County,El Paso,19,456,382,386,838,5,120,6,68.2,176
All Students,71904,San Elizario ISD,El Paso County,El Paso,19,450,409,410,859,,74,<10,30.2,245
All Students,71905,Ysleta ISD,El Paso County,El Paso,19,418,394,388,812,5.4,2971,159,102,2912
All Students,71906,Anthony ISD,El Paso County,El Paso,19,553,503,503,1055,,<5,<5,,34
All Students,71907,Canutillo ISD,El Paso County,El Paso,19,475,454,448,930,14.4,97,14,23.5,413
All Students,71908,Tornillo ISD,El Paso County,El Paso,19,433,397,407,830,,<5,<5,,83
All Students,71909,Socorro ISD,El Paso County,El Paso,19,456,426,417,882,7.6,1471,112,49,3000
All Students,72801,Premier High Schools,Erath County,Fort Worth,11,454,474,443,928,15.4,130,20,12.4,1051
All Students,72802,Erath Excels Academy Inc,Erath County,Fort Worth,11,497,470,437,967,,<5,<5,,48
All Students,72902,Dublin ISD,Erath County,Fort Worth,11,482,478,462,960,25,28,7,45.2,62
All Students,72903,Stephenville,Erath County,Fort Worth,11,506,477,467,982,24.1,137,33,62.3,220
All Students,72908,Huckabay ISD,Erath County,Fort Worth,11,499,466,479,964,,7,<5,58.3,12
All Students,72909,Lingleville ISD,Erath County,Fort Worth,11,466,416,384,883,,11,<5,64.7,17
All Students,73903,Marlin ISD,Falls County,Waco,12,411,370,374,781,,26,<5,45.6,57
All Students,73905,Rosebud-Lott ISD,Falls County,Waco,12,466,445,425,911,,21,<5,34.4,61
All Students,74903,Bonham ISD,Fannin County,Richardson,10,471,464,435,936,,30,<5,26.1,115
All Students,74905,Ector ISD,Fannin County,Richardson,10,502,520,487,1022,,6,<5,27.3,22
All Students,74907,Honey Grove ISD,Fannin County,Richardson,10,,,,,,<5,<5,,40
All Students,74909,Leonard ISD,Fannin County,Richardson,10,523,525,483,1048,34.4,32,11,50.8,63
All Students,74911,Savoy ISD,Fannin County,Richardson,10,420,444,434,864,,7,<5,35,20
All Students,74912,Trenton ISD,Fannin County,Richardson,10,503,477,441,979,,16,<5,45.7,35
All Students,74917,Sam Rayburn ISD,Fannin County,Richardson,10,471,489,442,960,,9,<5,22,41
All Students,75901,Flatonia ISD,Fayette County,Austin,13,514,480,485,994,26.1,23,6,47.9,48
All Students,75902,La Grange ISD,Fayette County,Austin,13,513,492,467,1005,30.8,91,28,59.1,154
All Students,75903,Schulenburg ISD,Fayette County,Austin,13,529,454,447,983,21.4,28,6,60.9,46
All Students,75906,Fayetteville ISD,Fayette County,Austin,13,516,464,448,980,,12,<5,,<20
All Students,75908,Round Top-Carmine ISD,Fayette County,Austin,13,533,517,508,1050,,6,<5,40,15
All Students,76903,Roby CISD,Fisher County,Abilene,14,,,,,,<5,<5,,20
All Students,76904,Rotan ISD,Fisher County,Abilene,14,530,497,493,1027,,<5,<5,,33
All Students,77901,Floydada ISD,Floyd County,Lubbock,17,,,,,,<5,<5,,53
All Students,77902,Lockney ISD,Floyd County,Lubbock,17,472,450,484,922,,<10,<5,,31
All Students,78901,Crowell ISD,Foard County,Wichita Falls,9,498,406,436,904,,<10,<5,,22
All Students,79901,Lamar CISD,Fort Bend County,Houston,4,509,490,477,999,27.8,729,203,51.4,1419
All Students,79906,Needville ISD,Fort Bend County,Houston,4,527,484,469,1011,25.6,90,23,51.7,174
All Students,79907,Fort Bend ISD,Fort Bend County,Houston,4,534,500,490,1033,35.1,3725,1308,73.4,5077
All Students,79910,Stafford MSD,Fort Bend County,Houston,4,469,431,431,900,15.9,138,22,66,209
All Students,80901,Mount Vernon ISD,Franklin County,Mt Pleasant,8,452,415,403,867,,6,<5,6.4,94
All Students,81902,Fairfield ISD,Freestone County,Waco,12,542,505,481,1048,,17,<10,14.4,118
All Students,81904,Teague ISD,Freestone County,Waco,12,530,534,518,1064,50,10,5,13.5,74
All Students,81905,Wortham ISD,Freestone County,Waco,12,500,493,453,993,,8,<5,17,47
All Students,82902,Dilley ISD,Frio County,San Antonio,20,495,520,448,1015,,<5,<5,,51
All Students,82903,Pearsall ISD,Frio County,San Antonio,20,534,486,466,1020,,5,<5,4,125
All Students,83903,Seminole ISD,Gaines County,Lubbock,17,497,473,441,971,14,43,6,28.9,149
All Students,84901,Dickinson ISD,Galveston County,Houston,4,489,453,437,941,14.6,206,30,37,557
All Students,84902,Galveston ISD,Galveston County,Houston,4,493,469,449,963,20.6,223,46,48.6,459
All Students,84903,High Island ISD,Galveston County,Beaumont,5,448,442,411,890,,14,<5,63.6,22
All Students,84904,La Marque ISD,Galveston County,Houston,4,400,394,373,794,6.3,79,5,52.3,151
All Students,84906,Texas City ISD,Galveston County,Houston,4,466,444,430,909,14.3,140,20,38.5,364
All Students,84908,Hitchcock ISD,Galveston County,Houston,4,448,426,419,874,,17,<5,31.5,54
All Students,84909,Santa Fe ISD,Galveston County,Houston,4,506,492,466,998,24.6,114,28,37.5,304
All Students,84910,Clear Creek ISD,Galveston County,Houston,4,547,522,505,1069,41.3,1859,768,66.5,2797
All Students,84911,Friendswood ISD,Galveston County,Houston,4,569,542,530,1111,50.3,372,187,77.3,481
All Students,85902,Post ISD,Garza County,Lubbock,17,,,,,,<5,<5,,45
All Students,86901,Fredericksburg ISD,Gillespie County,Austin,13,518,507,490,1025,35.3,139,49,56.5,246
All Students,86902,Harper ISD,Gillespie County,Austin,13,514,497,473,1011,28,25,7,51,49
All Students,87901,Glasscock County ISD,Glasscock County,Midland,18,,,,,,<5,<5,,17
All Students,88902,Goliad ISD,Goliad County,Victoria,3,497,455,447,952,19.4,36,7,46.8,77
All Students,89901,Gonzales ISD,Gonzales County,Austin,13,499,463,456,962,,59,<15,36.2,163
All Students,89903,Nixon-Smiley CISD,Gonzales County,Austin,13,487,496,457,984,,11,<5,24.4,45
All Students,89905,Waelder ISD,Gonzales County,Austin,13,398,375,348,774,,13,<5,61.9,21
All Students,90903,McLean ISD,Gray County,Amarillo,16,,,,,,<5,<5,,13
All Students,90904,Pampa ISD,Gray County,Amarillo,16,477,464,452,941,12.7,55,7,25.7,214
All Students,91901,Bells ISD,Grayson County,Richardson,10,476,444,410,920,,16,<5,40,40
All Students,91902,Collinsville ISD,Grayson County,Richardson,10,,,,,,<5,<5,,36
All Students,91903,Denison ISD,Grayson County,Richardson,10,518,491,466,1009,33,103,34,36.5,282
All Students,91905,Howe ISD,Grayson County,Richardson,10,528,506,485,1034,31.6,19,6,24.4,78
All Students,91906,Sherman ISD,Grayson County,Richardson,10,524,514,495,1039,33,115,38,33.8,340
All Students,91908,Van Alstyne ISD,Grayson County,Richardson,10,501,496,467,996,20,55,11,57.3,96
All Students,91909,Whitesboro ISD,Grayson County,Richardson,10,536,540,513,1076,,8,<5,9.5,84
All Students,91910,Whitewright ISD,Grayson County,Richardson,10,507,465,465,973,,<20,<5,,49
All Students,91913,Pottsboro ISD,Grayson County,Richardson,10,540,517,504,1057,32.4,37,12,45.7,81
All Students,91914,S And S CISD,Grayson County,Richardson,10,474,407,424,882,,19,<5,31.1,61
All Students,91917,Gunter ISD,Grayson County,Richardson,10,523,480,467,1002,25.5,47,12,59.5,79
All Students,91918,Tom Bean ISD,Grayson County,Richardson,10,508,476,447,985,36.8,19,7,31.7,60
All Students,92801,East Texas Charter Schools,Gregg County,Kilgore,7,,,,,,<5,<5,,71
All Students,92901,Gladewater ISD,Gregg County,Kilgore,7,480,476,444,956,21.7,46,10,32.9,140
All Students,92902,Kilgore ISD,Gregg County,Kilgore,7,504,501,472,1005,20.9,43,9,21.1,204
All Students,92903,Longview ISD,Gregg County,Kilgore,7,475,465,439,939,21.7,157,34,30.4,516
All Students,92904,Pine Tree ISD,Gregg County,Kilgore,7,514,501,478,1015,29.8,121,36,37,327
All Students,92906,Sabine ISD,Gregg County,Kilgore,7,500,475,447,975,20.7,29,6,38.2,76
All Students,92907,Spring Hill ISD,Gregg County,Kilgore,7,534,501,481,1036,28,25,7,26.3,95
All Students,92908,White Oak ISD,Gregg County,Kilgore,7,528,519,482,1047,43.8,16,7,17,94
All Students,93901,Anderson-Shiro CISD,Grimes County,Huntsville,6,457,425,408,882,,25,<5,48.1,52
All Students,93903,Iola ISD,Grimes County,Huntsville,6,472,473,426,945,,17,<5,48.6,35
All Students,93904,Navasota ISD,Grimes County,Huntsville,6,450,441,436,890,15.7,70,11,41.9,167
All Students,93905,Richards ISD,Grimes County,Huntsville,6,,,,,,<5,<5,,8
All Students,94901,Seguin ISD,Guadalupe County,Austin,13,469,443,428,913,15.1,245,37,51.9,472
All Students,94902,Schertz-Cibolo-U City ISD,Guadalupe County,San Antonio,20,516,499,464,1015,29.1,584,170,57.3,1020
All Students,94903,Navarro ISD,Guadalupe County,Austin,13,506,496,445,1002,19.5,82,16,74.5,110
All Students,94904,Marion ISD,Guadalupe County,Austin,13,493,463,456,956,13.7,51,7,56,91
All Students,95901,Abernathy ISD,Hale County,Lubbock,17,465,438,443,903,,<5,<5,,45
All Students,95902,Cotton Center ISD,Hale County,Lubbock,17,,,,,,<5,<5,,6
All Students,95903,Hale Center ISD,Hale County,Lubbock,17,,,,,,<5,<5,,32
All Students,95904,Petersburg ISD,Hale County,Lubbock,17,,,,,,<5,<5,,19
All Students,95905,Plainview ISD,Hale County,Lubbock,17,489,472,448,961,23.1,39,9,12.4,315
All Students,96904,Memphis ISD,Hall County,Amarillo,16,,,,,,<5,<5,,31
All Students,97902,Hamilton ISD,Hamilton County,Waco,12,504,493,467,998,,16,<5,30.2,53
All Students,97903,Hico ISD,Hamilton County,Waco,12,536,510,503,1046,,12,<5,33.3,36
All Students,98901,Gruver ISD,Hansford County,Amarillo,16,,,,,,<5,<5,,34
All Students,99902,Chillicothe ISD,Hardeman County,Wichita Falls,9,,,,,,<5,<5,,20
All Students,99903,Quanah ISD,Hardeman County,Wichita Falls,9,,,,,,<5,<5,,30
All Students,100903,Kountze ISD,Hardin County,Beaumont,5,466,446,423,912,,47,<5,62.7,75
All Students,100904,Silsbee ISD,Hardin County,Beaumont,5,462,451,426,914,10.2,108,11,62.8,172
All Students,100905,Hardin-Jefferson ISD,Hardin County,Beaumont,5,505,451,438,956,29.7,74,22,64.9,114
All Students,100907,Lumberton ISD,Hardin County,Beaumont,5,500,487,465,987,21.1,147,31,60.7,242
All Students,100908,West Hardin County CISD,Hardin County,Beaumont,5,484,477,443,961,,21,<5,58.3,36
All Students,101804,George I Sanchez Charter,Harris County,Houston,4,413,374,367,787,,24,<5,25.8,93
All Students,101805,Girls & Boys Preparatory Academy,Harris County,Houston,4,392,358,355,749,,13,<5,65,20
All Students,101806,Raul Yzaguirre School For Success,Harris County,Houston,4,428,377,396,805,,21,<5,36.8,57
All Students,101809,Bay Area Charter Inc,Harris County,Houston,4,509,479,467,987,,7,<5,35,20
All Students,101812,Houston Can Academy Charter School,Harris County,Houston,4,366,356,337,722,,25,<5,13.6,184
All Students,101813,Kipp Inc Charter,Harris County,Houston,4,516,501,468,1017,,15,<5,12.4,121
All Students,101821,Houston Heights High School,Harris County,Houston,4,448,421,391,869,,8,<5,9.4,85
All Students,101828,Houston Gateway Academy Inc,Harris County,Houston,4,413,364,353,778,,24,<5,133.3,18
All Students,101837,Calvin Nelms Charter Schools,Harris County,Houston,4,481,493,447,974,,7,<5,14.9,47
All Students,101838,Southwest School,Harris County,Houston,4,432,422,414,854,11.3,80,9,77.7,103
All Students,101845,Yes Prep Public Schools Inc,Harris County,Houston,4,515,465,466,980,23.4,320,75,108.1,296
All Students,101846,Harmony Science Academy,Harris County,Houston,4,544,495,481,1039,39.2,97,38,115.5,84
All Students,101854,Richard Milburn Academy (Suburban,Harris County,Houston,4,404,375,347,779,,11,<5,23.9,46
All Students,101858,Harmony School Of Excellence,Harris County,Houston,4,556,538,530,1094,45.2,73,33,93.6,78
All Students,101902,Aldine ISD,Harris County,Houston,4,448,412,399,861,7.1,1579,112,51.7,3052
All Students,101903,Alief ISD,Harris County,Houston,4,453,420,410,873,9.2,1547,143,60.3,2566
All Students,101905,Channelview ISD,Harris County,Houston,4,467,429,416,897,11.9,201,24,41.8,481
All Students,101906,Crosby ISD,Harris County,Houston,4,505,480,468,984,21,119,25,35.5,335
All Students,101907,Cypress-Fairbanks ISD,Harris County,Houston,4,523,501,479,1024,32.3,4186,1353,60,6982
All Students,101908,Deer Park ISD,Harris County,Houston,4,513,480,471,993,21.2,392,83,45.8,855
All Students,101909,North Forest ISD,Harris County,Houston,4,394,381,373,775,,99,<5,39.4,251
All Students,101910,Galena Park ISD,Harris County,Houston,4,459,431,427,890,10,429,43,28,1532
All Students,101911,Goose Creek CISD,Harris County,Houston,4,475,448,430,924,15.6,540,84,39.8,1358
All Students,101912,Houston ISD,Harris County,Houston,4,440,410,402,850,13.1,9120,1192,96.1,9487
All Students,101913,Humble ISD,Harris County,Houston,4,507,493,472,1000,28.8,1619,467,63.3,2557
All Students,101914,Katy ISD,Harris County,Houston,4,549,523,509,1071,43.1,3000,1293,70.4,4259
All Students,101915,Klein ISD,Harris County,Houston,4,519,499,471,1018,32,1895,606,61,3106
All Students,101916,La Porte ISD,Harris County,Houston,4,498,471,446,969,21.1,218,46,40.1,544
All Students,101917,Pasadena ISD,Harris County,Houston,4,468,437,421,905,12.4,1399,174,46.7,2997
All Students,101919,Spring ISD,Harris County,Houston,4,442,427,412,869,9.4,1104,104,54.7,2019
All Students,101920,Spring Branch ISD,Harris County,Houston,4,533,494,489,1028,37.3,1470,548,73.1,2011
All Students,101921,Tomball ISD,Harris County,Houston,4,535,502,481,1038,34.1,408,139,58.8,694
All Students,101924,Sheldon ISD,Harris County,Houston,4,425,396,386,821,3.4,208,7,55,378
All Students,101925,Huffman ISD,Harris County,Houston,4,489,486,460,975,19.2,104,20,55.9,186
All Students,102902,Marshall ISD,Harrison County,Kilgore,7,478,460,433,938,15.3,85,13,28.8,295
All Students,102903,Waskom ISD,Harrison County,Kilgore,7,493,500,450,993,,6,<5,9.5,63
All Students,102904,Hallsville ISD,Harrison County,Kilgore,7,501,463,442,964,17.3,104,18,39,267
All Students,102905,Harleton ISD,Harrison County,Kilgore,7,485,498,485,983,,<5,<5,,46
All Students,102906,Elysian Fields ISD,Harrison County,Kilgore,7,,,,,,<5,<5,,57
All Students,104901,Haskell CISD,Haskell County,Abilene,14,,,,,,<5,<5,,37
All Students,104907,Paint Creek ISD,Haskell County,Abilene,14,,,,,,<5,<5,,9
All Students,105801,Katherine Anne Porter School,Hays County,Austin,13,484,525,481,1009,31.6,19,6,63.3,30
All Students,105902,San Marcos CISD,Hays County,Austin,13,475,464,433,939,19.6,189,37,39,485
All Students,105904,Dripping Springs ISD,Hays County,Austin,13,567,565,536,1132,56.6,251,142,78.2,321
All Students,105905,Wimberley ISD,Hays County,Austin,13,558,530,503,1088,48.5,101,49,67.8,149
All Students,105906,Hays CISD,Hays County,Austin,13,497,470,447,967,24.4,505,123,57.3,882
All Students,106901,Canadian ISD,Hemphill County,Amarillo,16,,,,,,<5,<5,,44
All Students,107901,Athens ISD,Henderson County,Kilgore,7,494,466,451,960,19.3,57,11,29.8,191
All Students,107902,Brownsboro ISD,Henderson County,Kilgore,7,485,467,449,951,17.3,52,9,30.6,170
All Students,107904,Cross Roads ISD,Henderson County,Kilgore,7,508,548,548,1056,,<10,<5,,49
All Students,107905,Eustace ISD,Henderson County,Kilgore,7,495,448,445,943,19,42,8,50.6,83
All Students,107906,Malakoff ISD,Henderson County,Kilgore,7,462,454,433,916,,24,<5,38.1,63
All Students,107910,Lapoynor ISD,Henderson County,Kilgore,7,457,472,428,929,,20,<5,74.1,27
All Students,108804,Midvalley Academy Charter District,Hidalgo County,Edinburg,1,,,,,,<5,<5,,125
All Students,108807,Idea Public Schools,Hidalgo County,Edinburg,1,484,434,443,918,12.2,148,18,34.3,431
All Students,108808,Vanguard Academy,Hidalgo County,Edinburg,1,467,437,446,904,,16,<5,100,16
All Students,108902,Donna ISD,Hidalgo County,Edinburg,1,469,435,422,904,,19,<5,2.6,736
All Students,108903,Edcouch-Elsa ISD,Hidalgo County,Edinburg,1,422,391,390,813,,164,<5,50.9,322
All Students,108904,Edinburg CISD,Hidalgo County,Edinburg,1,483,439,443,921,14.9,288,43,14.6,1967
All Students,108905,Hidalgo ISD,Hidalgo County,Edinburg,1,427,389,380,817,,113,<5,50.7,223
All Students,108906,McAllen ISD,Hidalgo County,Edinburg,1,500,471,457,971,23.1,636,147,42.8,1485
All Students,108907,Mercedes ISD,Hidalgo County,Edinburg,1,459,411,418,870,,12,<5,3.6,334
All Students,108908,Mission CISD,Hidalgo County,Edinburg,1,492,465,466,958,,82,<20,9.7,845
All Students,108909,Pharr-San Juan-Alamo ISD,Hidalgo County,Edinburg,1,442,409,405,852,8,226,18,11.7,1934
All Students,108910,Progreso ISD,Hidalgo County,Edinburg,1,427,402,403,828,,6,<5,5.3,114
All Students,108911,Sharyland ISD,Hidalgo County,Edinburg,1,494,459,446,953,18.8,457,86,63.6,719
All Students,108912,La Joya ISD,Hidalgo County,Edinburg,1,441,419,407,860,,225,<25,14.1,1601
All Students,108913,Weslaco ISD,Hidalgo County,Edinburg,1,523,475,476,998,,24,<10,2.4,1016
All Students,108915,Monte Alto ISD,Hidalgo County,Edinburg,1,391,383,379,774,,32,<5,61.5,52
All Students,108916,Valley View ISD,Hidalgo County,Edinburg,1,483,444,479,926,,8,<5,2.8,285
All Students,109901,Abbott ISD,Hill County,Waco,12,494,439,427,933,,14,<5,60.9,23
All Students,109902,Bynum ISD,Hill County,Waco,12,506,456,406,961,,9,<5,45,20
All Students,109904,Hillsboro ISD,Hill County,Waco,12,500,471,429,971,,18,<5,19.1,94
All Students,109905,Hubbard ISD,Hill County,Waco,12,463,413,424,875,,8,<5,22.9,35
All Students,109907,Itasca ISD,Hill County,Waco,12,503,456,447,958,,23,<5,47.9,48
All Students,109911,Whitney ISD,Hill County,Waco,12,523,511,448,1034,,13,<10,13.1,99
All Students,109912,Aquilla ISD,Hill County,Waco,12,464,477,466,941,,9,<5,42.9,21
All Students,109913,Blum ISD,Hill County,Waco,12,461,478,448,939,,8,<5,30.8,26
All Students,109914,Penelope ISD,Hill County,Waco,12,423,476,421,899,,8,<5,57.1,14
All Students,110901,Anton ISD,Hockley County,Lubbock,17,,,,,,<5,<5,,17
All Students,110902,Levelland ISD,Hockley County,Lubbock,17,479,467,428,947,,18,<5,11.5,157
All Students,110905,Ropes ISD,Hockley County,Lubbock,17,488,418,451,906,,12,<5,44.4,27
All Students,110906,Smyer ISD,Hockley County,Lubbock,17,473,433,467,907,,6,<5,30,20
All Students,110907,Sundown ISD,Hockley County,Lubbock,17,531,478,477,1009,,25,<5,52.1,48
All Students,110908,Whitharral ISD,Hockley County,Lubbock,17,557,520,477,1077,,<5,<5,,14
All Students,111901,Granbury ISD,Hood County,Fort Worth,11,520,494,469,1013,28.3,212,60,53.4,397
All Students,111902,Lipan ISD,Hood County,Fort Worth,11,465,465,440,930,,<5,<5,,15
All Students,111903,Tolar ISD,Hood County,Fort Worth,11,522,480,455,1002,20.6,34,7,59.6,57
All Students,112901,Sulphur Springs ISD,Hopkins County,Mt Pleasant,8,514,517,484,1031,33.3,72,24,30.4,237
All Students,112905,Cumby ISD,Hopkins County,Mt Pleasant,8,497,472,418,968,,6,<5,13.3,45
All Students,112906,North Hopkins ISD,Hopkins County,Mt Pleasant,8,,,,,,<5,<5,,31
All Students,112907,Miller Grove ISD,Hopkins County,Mt Pleasant,8,,,,,,<5,<5,,18
All Students,112908,Como-Pickton CISD,Hopkins County,Mt Pleasant,8,500,478,453,978,,<5,<5,,51
All Students,112909,Saltillo ISD,Hopkins County,Mt Pleasant,8,477,477,469,954,,7,<5,31.8,22
All Students,113901,Crockett ISD,Houston County,Huntsville,6,449,432,421,881,15.4,39,6,47,83
All Students,113902,Grapeland ISD,Houston County,Huntsville,6,453,468,454,920,,8,<5,22.9,35
All Students,113903,Lovelady ISD,Houston County,Huntsville,6,523,485,498,1007,,11,<5,36.7,30
All Students,113905,Latexo ISD,Houston County,Huntsville,6,470,445,445,915,,17,<5,50,34
All Students,113906,Kennard ISD,Houston County,Huntsville,6,494,480,478,974,,8,<5,33.3,24
All Students,114901,Big Spring ISD,Howard County,Midland,18,550,533,520,1083,,<5,<5,,236
All Students,114902,Coahoma ISD,Howard County,Midland,18,,,,,,<5,<5,,57
All Students,114904,Forsan ISD,Howard County,Midland,18,582,552,534,1134,,13,<10,36.1,36
All Students,115901,Ft Hancock ISD,Hudspeth County,El Paso,19,436,368,374,804,,28,<5,82.4,34
All Students,115902,Sierra Blanca ISD,Hudspeth County,El Paso,19,398,377,373,774,,12,<5,80,15
All Students,116801,Phoenix Charter School,Hunt County,Richardson,10,418,452,413,870,,11,<5,73.3,15
All Students,116901,Caddo Mills ISD,Hunt County,Richardson,10,529,514,487,1043,33.3,42,14,40.8,103
All Students,116902,Celeste ISD,Hunt County,Richardson,10,578,533,548,1110,,<5,<5,,49
All Students,116903,Commerce ISD,Hunt County,Richardson,10,519,490,472,1008,30.8,39,12,33.6,116
All Students,116905,Greenville ISD,Hunt County,Richardson,10,474,463,445,936,19.2,99,19,35.1,282
All Students,116906,Lone Oak ISD,Hunt County,Richardson,10,488,463,447,952,20,35,7,57.4,61
All Students,116908,Quinlan ISD,Hunt County,Richardson,10,474,471,453,945,,35,<5,24.3,144
All Students,116909,Wolfe City ISD,Hunt County,Richardson,10,480,423,397,903,,7,<5,21.2,33
All Students,116910,Campbell ISD,Hunt County,Richardson,10,,,,,,<5,<5,,19
All Students,116915,Bland ISD,Hunt County,Richardson,10,528,503,490,1031,,9,<5,28.1,32
All Students,116916,Boles ISD,Hunt County,Richardson,10,474,469,435,943,,14,<5,37.8,37
All Students,117901,Borger ISD,Hutchinson County,Amarillo,16,503,486,474,989,,24,<5,15.2,158
All Students,117903,Sanford-Fritch ISD,Hutchinson County,Amarillo,16,490,478,460,968,,<5,<5,,51
All Students,117904,Plemons-Stinnett-Phillips CISD,Hutchinson County,Amarillo,16,,,,,,<5,<5,,42
All Students,118902,Irion County ISD,Irion County,San Angelo,15,545,463,450,1008,,<5,<5,,24
All Students,119901,Bryson ISD,Jack County,Wichita Falls,9,,,,,,<5,<5,,15
All Students,119902,Jacksboro ISD,Jack County,Wichita Falls,9,508,480,448,987,15.2,33,5,56.9,58
All Students,119903,Perrin-Whitt CISD,Jack County,Wichita Falls,9,535,480,483,1015,,11,<5,42.3,26
All Students,120901,Edna ISD,Jackson County,Victoria,3,504,505,470,1009,,20,<5,19.4,103
All Students,120902,Ganado ISD,Jackson County,Victoria,3,490,485,458,975,,<5,<5,,38
All Students,120905,Industrial ISD,Jackson County,Victoria,3,517,500,489,1017,27.3,33,9,43.4,76
All Students,121902,Brookeland ISD,Jasper County,Beaumont,5,573,560,540,1133,,<5,<5,,19
All Students,121903,Buna ISD,Jasper County,Beaumont,5,485,470,438,955,16.1,56,9,55.4,101
All Students,121904,Jasper ISD,Jasper County,Beaumont,5,498,478,476,976,24,25,6,15.6,160
All Students,121905,Kirbyville CISD,Jasper County,Beaumont,5,525,563,495,1088,,8,<10,9,89
All Students,121906,Evadale ISD,Jasper County,Beaumont,5,461,439,425,900,,16,<5,53.3,30
All Students,122901,Ft Davis ISD,Jeff Davis County,Midland,18,470,488,474,958,22.2,36,8,138.5,26
All Students,122902,Valentine ISD,Jeff Davis County,Midland,18,,,,,,<5,<5,,<5
All Students,123503,Texas Academy Of Leadership In The,Jefferson County,Beaumont,5,617,626,605,1242,,23,<25,,<5
All Students,123803,Tekoa Academy Of Accelerated Studi,Jefferson County,Beaumont,5,332,367,358,698,,6,<5,30,20
All Students,123807,Bob Hope School,Jefferson County,Beaumont,5,426,394,398,820,,13,<5,86.7,15
All Students,123905,Nederland ISD,Jefferson County,Beaumont,5,512,487,465,999,25.7,226,58,68.9,328
All Students,123907,Port Arthur ISD,Jefferson County,Beaumont,5,411,400,385,812,,186,<5,43.5,428
All Students,123908,Port Neches-Groves ISD,Jefferson County,Beaumont,5,500,484,450,984,25.7,218,56,69,316
All Students,123910,Beaumont ISD,Jefferson County,Beaumont,5,438,435,422,873,10.3,672,69,55.6,1209
All Students,123913,Sabine Pass ISD,Jefferson County,Beaumont,5,478,492,459,970,26.9,26,7,92.9,28
All Students,123914,Hamshire-Fannett ISD,Jefferson County,Beaumont,5,471,439,423,910,,68,<5,57.6,118
All Students,124901,Jim Hogg County ISD,Jim Hogg County,Edinburg,1,411,363,373,773,,24,<5,34.8,69
All Students,125901,Alice ISD,Jim Wells County,Corpus Christi,2,486,468,462,954,17.9,39,7,14,278
All Students,125902,Ben Bolt-Palito Blanco ISD,Jim Wells County,Corpus Christi,2,455,455,370,910,,<5,<5,,49
All Students,125903,Orange Grove ISD,Jim Wells County,Corpus Christi,2,455,473,488,928,,6,<5,4.4,136
All Students,125905,Premont ISD,Jim Wells County,Corpus Christi,2,,,,,,<5,<5,,37
All Students,126901,Alvarado ISD,Johnson County,Fort Worth,11,458,457,431,915,10.8,111,12,46.8,237
All Students,126902,Burleson ISD,Johnson County,Fort Worth,11,500,484,450,985,,374,<95,54.8,683
All Students,126903,Cleburne ISD,Johnson County,Fort Worth,11,485,474,450,959,17.2,180,31,44.4,405
All Students,126904,Grandview ISD,Johnson County,Fort Worth,11,502,485,476,987,25,32,8,35.6,90
All Students,126905,Joshua ISD,Johnson County,Fort Worth,11,520,491,460,1011,31.1,151,47,49.5,305
All Students,126906,Keene ISD,Johnson County,Fort Worth,11,469,424,406,894,,27,<5,44.3,61
All Students,126907,Rio Vista ISD,Johnson County,Fort Worth,11,469,423,399,892,,24,<5,51.1,47
All Students,126908,Venus ISD,Johnson County,Fort Worth,11,469,453,436,922,,23,<5,20,115
All Students,126911,Godley ISD,Johnson County,Fort Worth,11,487,468,446,955,,40,<5,48.8,82
All Students,127901,Anson ISD,Jones County,Abilene,14,,,,,,<5,<5,,53
All Students,127904,Hawley ISD,Jones County,Abilene,14,516,471,470,987,,17,<5,34.7,49
All Students,127906,Stamford ISD,Jones County,Abilene,14,547,527,520,1073,,6,<5,10.5,57
